"","Dim.1","Dim.2","Dim.3"
"TOR1A_HUMAN",0.00100528162366672,0.0100309499173508,0.00614040534722866
"TOIP1_HUMAN",0.00969468817888675,5.32907399389041e-05,0.00594535205492829
"TOIP2_HUMAN",0.000630783759898804,0.0165252983912411,7.16575698015765e-07
"TOR1B_HUMAN",0.00676969516890545,0.00500644016480088,0.00439447528634553
"TOR2X_HUMAN",0.00409817021176038,0.00292483054721585,0.00967477205608954
"TOR3A_HUMAN",0.00667545538069756,0.00931319417904657,0.000140053993026589
"TOR4A_HUMAN",0.00252514042130375,0.00975515948321521,0.00461659622943706
"TOX_HUMAN",0.00853604076099063,0.00712080133920839,0.00015502738742553
"TOX2_HUMAN",0.000631988340678086,0.0115881778782856,0.00500460374296518
"TOX3_HUMAN",0.00382990118289145,0.00846937321702676,0.00437196140271076
"TOX4_HUMAN",0.000119859198069362,0.017027433204212,9.78902744457405e-05
"P53_HUMAN",0.0142140099987133,0.000159607033602047,0.000475104777734926
"TPIP1_HUMAN",0.00927465372490182,0.0061056760837062,0.000307763264477053
"TP53B_HUMAN",0.0052713500459681,0.00139430930700662,0.00983438183333225
"ASPP2_HUMAN",0.0105738026410622,0.00205759833919574,0.00287023399097985
"P5I11_HUMAN",0.00317684257784802,0.00485484027603601,0.00881131705900799
"P5I13_HUMAN",0.00387261909746875,0.000635381176690665,0.0122634760944439
"QORX_HUMAN",0.00167299445698739,0.00667489779924164,0.00875053059134006
"T53I1_HUMAN",0.0125020391208856,0.00156371841691119,0.00108296074653583
"T53I2_HUMAN",0.00563776022829873,0.000198539228294267,0.0106119000089738
"PRPK_HUMAN",0.00457793274817915,0.0118706745574567,3.60912434940987e-05
"T53G3_HUMAN",0.00349532030404768,0.00819677519977472,0.00504532625820102
"T53G5_HUMAN",0.00488269160084883,0.0109891050320744,0.00056822206337727
"P63_HUMAN",0.00683561437926523,0.00519149279279417,0.00412864921351367
"P73_HUMAN",0.0132911886807476,0.00170732516224188,9.94288583291372e-07
"TPBG_HUMAN",1.08350889884025e-05,0.00140859403232496,0.0160618349858249
"TPBGL_HUMAN",0.00866258831003846,0.00186788154492722,0.00533034854605174
"TPC1_HUMAN",0.00577265191313834,0.00403817257075207,0.0065591726306468
"TPC2_HUMAN",0.00114669837791114,0.0147961196903765,0.00114161478416822
"TPD52_HUMAN",0.0112918449563386,0.0036306736826353,0.00042342708713442
"TPD53_HUMAN",0.00741598311704219,0.000316742640045505,0.00838208943889273
"TPD54_HUMAN",0.00386237838782168,0.0113986006003566,0.0013637366192604
"TPD55_HUMAN",0.00283076394979792,0.000344269503562447,0.0137948361854797
"TPGS1_HUMAN",0.00508966701401222,0.00938862583641077,0.00194521904601605
"TPGS2_HUMAN",0.00632545078491219,0.00984785692238221,1.33086934837427e-05
"TPH1_HUMAN",0.0142710475686675,0.000458620507637108,0.000104282359350189
"TPH2_HUMAN",0.00667121861278735,0.0033967886154666,0.00614320948607377
"TPIS_HUMAN",0.00698077097704658,0.00888356449848909,0.000213341755176065
"TPK1_HUMAN",0.00321574898059566,0.00241961974302307,0.0112340101380841
"TPM1_HUMAN",0.00196577284201613,0.0100306685711163,0.00500100673012216
"TPM2_HUMAN",0.00189521449423521,0.0149613663452558,8.59236688560734e-05
"TPM3_HUMAN",1.5690471755983e-08,0.0165340924795413,0.000740247401905235
"TPM4_HUMAN",4.88066686219822e-06,0.000416597829384015,0.0170745988360609
"TPMT_HUMAN",0.00152081848478348,2.84673231394632e-05,0.0156693340244072
"PERT_HUMAN",0.00306025691658545,0.00360028164743584,0.0102215410776965
"TPP1_HUMAN",3.40568818974234e-05,0.00135250037441304,0.0160911493274411
"TPP2_HUMAN",0.00742955013973135,0.00268565307266019,0.00596435934232756
"TPPP_HUMAN",0.00106241835331206,0.00284413902566871,0.0133586905998944
"TPPP2_HUMAN",0.00170731346909209,0.00117431321724369,0.0142863725255947
"TPPP3_HUMAN",0.0017021270389112,0.00436168650933515,0.0110611263848175
"TPR_HUMAN",0.0021118390355722,0.0146237892513097,0.000171124902178933
"TPRA1_HUMAN",0.00182599254520895,4.97872584034092e-05,0.0152856111888731
"TPRG1_HUMAN",0.00784049525279481,0.000579676386433025,0.00761181319634271
"TPRGL_HUMAN",0.0105748246275283,0.00357845703741259,0.00132715516747046
"TPRKB_HUMAN",0.000320761218809409,0.000542458326113209,0.0165721874980813
"TPRN_HUMAN",0.000376790482788662,0.00495833592480261,0.0120288315299978
"TPRX1_HUMAN",0.000134795899750591,0.00662061707039933,0.0106307314028831
"TRYB1_HUMAN",0.00550156914297116,0.00737004116453548,0.00350293818811842
"TRYD_HUMAN",0.00871486336466444,0.00340301494783457,0.00371198282131875
"TRYG1_HUMAN",0.002393900125586,0.00676754286239357,0.00780120545677587
"TPST1_HUMAN",7.07492361953754e-05,0.00229408385724753,0.0150930220340463
"TPST2_HUMAN",0.0138457673294199,0.000137049712690988,0.000934917001906704
"TPTE_HUMAN",0.00140174649685475,0.0127014901525117,0.00296254644025543
"TPTE2_HUMAN",0.00111269767381991,0.00593248957274145,0.0101680213588195
"TPX2_HUMAN",0.0132270027558166,0.000759434210560318,0.0010381390434726
"TRA2A_HUMAN",0.00589857530273936,0.0036287413230785,0.00682484321082264
"TRA2B_HUMAN",0.0126138924402163,0.000313523235096316,0.00221770368361491
"TRABD_HUMAN",0.00415499226231052,0.00764250215142061,0.00482451273958493
"TIKI1_HUMAN",0.00493680879663291,0.00065528807055351,0.010980565543701
"TIKI2_HUMAN",0.0108376084457781,0.000213430467634456,0.00442685282756773
"TRADD_HUMAN",0.000713006363067027,0.00237246520537389,0.014251479129034
"TRAF1_HUMAN",0.002235192462056,0.0136288431318562,0.00103344743867292
"TRAF2_HUMAN",0.00304318933181676,0.0127557577587836,0.000959853038024447
"A0A024R6N1_HUMAN",0.0128860469296188,0.000414287817116989,0.00179261865885445
"MIPT3_HUMAN",0.0111821406131458,0.00413622992934301,4.10588137107351e-05
"CIKS_HUMAN",0.0100059256908197,0.000304360570150316,0.00532151114105327
"T3JAM_HUMAN",0.00196505713224518,0.00610531730551732,0.00898142772645901
"TRAF4_HUMAN",0.00389642390389161,0.00623444519697329,0.00655882683176541
"TRAF5_HUMAN",0.00776329305913897,1.3612377445021e-08,0.0082910881033189
"TRAF6_HUMAN",0.00453512482811608,9.50010576333956e-05,0.0120252152938878
"TRAF7_HUMAN",0.00302898922518401,2.80734074200072e-05,0.0138801929852901
"TRAD1_HUMAN",3.64912871674428e-05,0.00911635244891778,0.00821716734209482
"TRAIP_HUMAN",0.00550270045126671,0.00359901668757546,0.00732470909060505
"TRAK1_HUMAN",9.16226697790567e-05,0.00172198785017277,0.0156482526926654
"TRAK2_HUMAN",0.00978405292382755,0.000160732567409092,0.00573038919681606
"TRAM1_HUMAN",0.00803887289747399,0.00760573709970785,0.000253314510988912
"TR1L1_HUMAN",0.00101453120546204,0.00855332807702875,0.00762746221804235
"TRAM2_HUMAN",0.0133028625872369,0.000262634337776501,0.00145178865535388
"TRNK1_HUMAN",0.00421776819863884,0.0101102594145917,0.00224818094857485
"TRAP1_HUMAN",0.000771545430676619,0.00612466668637105,0.010377988530918
"TPPC1_HUMAN",0.00275864616146088,0.00910063745789933,0.00500308970882631
"TPC10_HUMAN",0.00615002595641717,0.00174701315535394,0.00843420133191129
"TPC11_HUMAN",0.0136316344214512,0.000851352877356075,0.000464829535972093
"TPC12_HUMAN",0.000916990790853712,0.00308822924052138,0.013283787832335
"TPC13_HUMAN",0.008581357128482,0.00697499642500236,0.000249075541815598
"TPC2A_HUMAN",0.000318864625738518,0.000549492946442121,0.0165673061373925
"TPC2L_HUMAN",0.000205864864256048,0.0131913702863394,0.00388488916989502
"TPPC3_HUMAN",0.00292247881635862,0.00955021245243881,0.00435290692542092
"TPC3L_HUMAN",0.00815213397934058,0.0066872133889583,0.00105013423151718
"TPPC4_HUMAN",0.00840977644694359,0.00701067083078413,0.000416499747915183
"TPPC5_HUMAN",0.010656651315364,1.81879513127437e-05,0.00483950934104563
"TPC6A_HUMAN",0.00315162878547324,3.43518649907155e-05,0.0137283081745521
"TPC6B_HUMAN",0.000771524015941352,0.00333364940953566,0.0132075832681541
"TPPC8_HUMAN",0.0116213741006305,0.000376807198112892,0.00333123164891116
"TPPC9_HUMAN",0.0114359968587905,0.00376367969530599,0.000117538485259184
"TARG1_HUMAN",3.04830869034132e-05,0.0170821558846418,0.000148462148815225
"TRAT1_HUMAN",0.00577150437516825,0.00925947963872568,0.00126710578217289
"TRDMT_HUMAN",0.000267597139841843,0.00155500775106216,0.0156087343834615
"TRDN_HUMAN",0.00395489168816447,0.012632045579159,3.48127668551387e-06
"TREA_HUMAN",0.00328986880364423,0.00991263245383561,0.00354954929195269
"TREM1_HUMAN",0.00338005392345152,0.0127048818859002,0.000611720415775556
"TREM2_HUMAN",0.00385457491214484,0.00339075466787359,0.00949145346916661
"TRML1_HUMAN",0.00299763999769003,0.00829830553209717,0.00553292279785314
"TRML2_HUMAN",0.00276758684458912,5.16060814675033e-05,0.0141665057878915
"TRML4_HUMAN",0.0144148482261243,0.000150065599255583,0.000246470691126491
"TREF1_HUMAN",0.000473234674620744,0.0164896357940988,0.000223813775436398
"TREX1_HUMAN",0.00478673131868243,0.00793835367636466,0.00377497612218265
"TREX2_HUMAN",0.00537291549575821,0.00021048895161042,0.0109140403257519
"TRH_HUMAN",0.00251885648538257,0.0100560269035099,0.00431902924588166
"TRHDE_HUMAN",0.00418543340814071,0.00790739330371579,0.00451984231812019
"TRFR_HUMAN",0.0021193386604564,0.00070581834633033,0.0142724446055663
"TRIA1_HUMAN",0.0125987903751602,0.00162079992132929,0.000910289271143171
"TRIB1_HUMAN",0.000297354358985893,0.000323470630073397,0.016821973776082
"TRIB2_HUMAN",9.74328416439973e-05,0.00366511247150562,0.0136713937417093
"TRIB3_HUMAN",0.00131193321957751,0.00642661230069434,0.00943066772937451
"TRIL_HUMAN",0.000667455928423777,0.011134021858418,0.00542294842972915
"TRI10_HUMAN",0.0019549649133024,0.00301310469889177,0.0121283278242898
"TRI11_HUMAN",0.00339456960091101,0.0113612180223271,0.00195672040426846
"TRI13_HUMAN",0.00862938837330218,4.54331231362216e-05,0.00721736410490943
"TRI14_HUMAN",0.00360970042133704,0.0112936036551155,0.00177000233669864
"TRI15_HUMAN",0.00114870755308384,0.00360488883487456,0.0124850450101024
"TR16L_HUMAN",8.40604556404044e-06,0.0161973603441031,0.00107167509626445
"TRI17_HUMAN",0.00625431909046052,0.0077800833351898,0.00219404651070883
"TRIM2_HUMAN",0.00807452429633185,0.00661756651693504,0.00121283194836633
"RO52_HUMAN",0.00134631359742082,0.0045955334348256,0.0112462446072418
"TRI22_HUMAN",0.00833493275160238,0.00053911045744986,0.00706625795514179
"TRI23_HUMAN",0.0125317290164138,0.00209978228156826,0.000504263336591196
"TIF1A_HUMAN",0.00947633344474528,0.00355033233229677,0.00265909793074498
"TRI25_HUMAN",0.000696565737946236,0.00439319243578028,0.0122223476358983
"TRI26_HUMAN",0.0135528670813455,1.88838301324454e-05,0.00140225985029863
"TRI27_HUMAN",0.0124651089550148,0.0014721284798929,0.00121963579439436
"TIF1B_HUMAN",0.0131459208185926,0.00157118826106177,0.000311381182710267
"TRI29_HUMAN",0.00110787229029028,0.011654309381156,0.00437289223345909
"TRIM3_HUMAN",0.00656439970224081,0.00695961223517001,0.00265792035334615
"TRI31_HUMAN",0.00333288564854527,0.0102312179770827,0.00317552095853902
"TRI32_HUMAN",0.00539669517289523,0.0102337599967414,0.000724102713961329
"TRI33_HUMAN",0.00111317028138756,0.0146536739841798,0.00132581129559319
"TRI34_HUMAN",0.00819953337058588,0.00667066396989132,0.00101066985715663
"TRI35_HUMAN",0.00997001791434951,0.000206161040283951,0.00546367394944857
"TRI36_HUMAN",0.00390123222328272,0.00546240115072444,0.0073358296709848
"TRI37_HUMAN",0.000989340938275598,0.0117122696341101,0.00445477636049776
"TRI38_HUMAN",0.00089806755222122,0.0150378249815364,0.00119158711123766
"TRI39_HUMAN",0.00072431061661618,0.00145091507027488,0.0151723453316239
"TRIM4_HUMAN",0.00240530522825565,0.00801474546024455,0.00652324249175324
"TRI40_HUMAN",0.00783195805951892,0.00262243595397171,0.00555096711156214
"TRI41_HUMAN",0.000303240990031681,0.012240180344572,0.00473367484647233
"TRI42_HUMAN",0.0054211704409455,0.00242313748264494,0.00861357113749973
"TRI43_HUMAN",0.00289735522877892,0.000868582643110256,0.0131842659764964
"TRI44_HUMAN",0.00634898286615291,0.00664646317960034,0.00323100066761244
"TRI45_HUMAN",0.00499382954579554,0.0101147190278995,0.00132281364431457
"TRI46_HUMAN",0.0132350099584999,0.000134193309254252,0.00166251528192443
"TRI47_HUMAN",0.00336557700696446,0.0107759049037634,0.00258451995065312
"TRI48_HUMAN",0.00985124136167118,0.0032264971420899,0.00254255416403809
"TRI49_HUMAN",0.00606480099472754,0.00959401240973896,0.000579937070571347
"TRIM5_HUMAN",8.33866051777295e-06,0.000637228207132232,0.0168468177831874
"TRI51_HUMAN",0.00230218265464876,0.00298299876631145,0.0117468536987131
"TRI52_HUMAN",0.00674886280893955,0.00761349723055818,0.00177612611320967
"TRI54_HUMAN",0.0133147768441875,0.000261681393775863,0.00143861773950556
"TRI55_HUMAN",0.00625762983104426,0.00992063797243494,1.99961962151971e-05
"TRI56_HUMAN",0.000724520510128302,0.0046691556488292,0.0119094024566706
"TRI58_HUMAN",0.00168229099638722,0.0105547679327054,0.00480603725411182
"TRI59_HUMAN",0.00447907373490661,0.000666942068454066,0.011511882300416
"TRIM6_HUMAN",0.00525604631321809,0.000882833917294175,0.0103710810340431
"TRI60_HUMAN",0.00686291514747315,0.00340950569558258,0.0059028566294857
"TRI61_HUMAN",0.00528617723317118,0.00264579672518933,0.00854801434147068
"TRI62_HUMAN",0.000322118930117989,0.01268587764742,0.00425942129487843
"TRI63_HUMAN",0.000346123854925383,0.0105412926675835,0.00640514585037246
"TRI65_HUMAN",0.00320861069009339,0.00808476899528798,0.00549907876481853
"TRI66_HUMAN",0.0103944284812065,0.00508261945233271,1.62673912491083e-05
"TRI67_HUMAN",0.00587441331838227,0.00883838274592983,0.0015719112466149
"TRI68_HUMAN",0.013807600208535,6.74923002841085e-06,0.001112305026122
"TRI69_HUMAN",0.00851258327454707,0.00674835810133703,0.000560448945447552
"TRIM7_HUMAN",0.010320704900189,0.000124300024541844,0.00513055331598016
"LIN41_HUMAN",0.0106011139785102,0.00306723407888429,0.00181424561397779
"TRI72_HUMAN",0.00307026459459049,0.0131643442776368,0.000513496233943018
"TRI74_HUMAN",0.013700166571339,0.00120307917010352,2.69271325024483e-05
"TRI77_HUMAN",0.00281352198158891,0.000234686788101061,0.0139263912469859
"TRIM8_HUMAN",0.00364759943749319,0.00899883619424644,0.00405149760718132
"TRIM9_HUMAN",0.000789724614350511,0.0137851799730094,0.00259009056224908
"TRIML_HUMAN",0.0040096494457957,0.000677728681636896,0.0120579484338454
"TRIMM_HUMAN",0.000257352844334198,0.0135824229239765,0.00342734120083179
"TRIO_HUMAN",0.00165663891485402,0.0145523487556023,0.000783676060120028
"TARA_HUMAN",0.00972070403773996,0.000941966390223522,0.00501353174494514
"CIP4_HUMAN",0.0122244002806824,0.00027801915933909,0.00271585536502733
"TRIPB_HUMAN",0.00637248663692266,0.00238985003103598,0.0075185212828181
"TRIPC_HUMAN",0.0048160018809328,0.00477703995589813,0.00694522538026458
"PCH2_HUMAN",0.00623128713524684,0.000156248461028599,0.0099505175532763
"TRIP4_HUMAN",0.0122911342546867,0.00281987657861352,5.97034165050795e-05
"TRIP6_HUMAN",0.00392769959171469,0.0117444525471504,0.000935599694925054
"TRIQK_HUMAN",0.00438884725379323,0.0116641353914093,0.000469845266461419
"TRIR_HUMAN",8.75622468225235e-05,0.00982243410542318,0.00744073371016018
"MOD5_HUMAN",0.0111372846964532,0.00366767950389008,0.000569305675468087
"TRMO_HUMAN",0.00985061376424225,0.00564925788796193,8.70727436099855e-05
"TRM1_HUMAN",0.000895717463664382,0.000294312404432347,0.0161415389243929
"TM10A_HUMAN",0.000854672060730947,0.000700201242463331,0.0157787465614312
"TM10B_HUMAN",0.00316831564801684,0.00730427534009011,0.00633816593036394
"TM10C_HUMAN",0.0112031959767317,1.89002467084085e-05,0.00419027724467345
"TRM11_HUMAN",0.00916505694857945,4.95608609057025e-05,0.00657757455608222
"TR112_HUMAN",0.00441753710327974,0.00251646652870608,0.00970982766128434
"TYW2_HUMAN",0.0116217976765692,0.00117261061868089,0.00252393327325817
"TRM13_HUMAN",0.00505733675386503,0.00344574841120008,0.00800854676723524
"TRM1L_HUMAN",0.00254876361582122,0.000164499262495038,0.014311700886862
"TRM2A_HUMAN",0.0141170734370577,1.5179003080709e-05,0.000736549167288786
"TRM2_HUMAN",0.000299092222078865,0.0148619760596057,0.00208058729871548
"TRM44_HUMAN",0.00252469676050773,0.00378000549416629,0.0106748108716829
"TRM5_HUMAN",7.11652342760347e-05,0.000281305097560635,0.0171331095030193
"TRM6_HUMAN",0.000783830117471975,0.000496681364818785,0.0160691361055602
"TRM61_HUMAN",0.000915953607619463,0.0107603706435764,0.00550690256933875
"TR61B_HUMAN",0.00125470620513701,0.015004957984515,0.000801733678339472
"TRM9B_HUMAN",0.00964566299322202,0.00295092154478743,0.0030658680546283
"A0A2R8Y4R7_HUMAN",0.00127415117593137,0.0107240792534547,0.00511867107819634
"TSAP1_HUMAN",0.00657717296302919,0.00137216137285705,0.00830739384612076
"TRNP1_HUMAN",0.00602757022020088,0.00722629476622196,0.00302453644704693
"TROP_HUMAN",0.0132684366429545,0.000149435853433515,0.00160739930929655
"TROAP_HUMAN",0.00230112262548385,1.73640659140916e-05,0.014754710215019
"TRPA1_HUMAN",0.0133028625872369,0.000262634337776501,0.00145178865535388
"TRPC1_HUMAN",0.00502313741039791,0.0082575067210647,0.00317090380104043
"TRPC3_HUMAN",0.00229081246040466,0.000986863993510231,0.0137840523449842
"TRPC4_HUMAN",0.00715089682502863,6.71917637891847e-05,0.00894962906327739
"TP4AP_HUMAN",5.44648464311534e-06,0.0158369870699341,0.00144053787850451
"TRPC5_HUMAN",0.000746573584847447,0.0154753327966828,0.00092779325968934
"TR5OS_HUMAN",0.00352925198361721,0.00763035388268573,0.00557930940445432
"TRPC6_HUMAN",0.0109270984197231,0.00021199186699575,0.00432212576016935
"TRPC7_HUMAN",0.00140306113853648,0.0149193915764297,0.000712449453597292
"TRPM1_HUMAN",0.00322896782053655,0.000898566976018537,0.0127603880657981
"E9PGK7_HUMAN",0.00774322853287504,0.00640053250984247,0.00182596729531712
"TRPM3_HUMAN",0.000459302610976675,0.00259276098858886,0.0143291760409531
"TRPM4_HUMAN",0.00796790065933801,0.00777404895122924,0.00016689085355499
"TRPM5_HUMAN",0.0138531340191151,0.00102460448553231,2.63614759057532e-05
"TRPM6_HUMAN",0.0130467005706784,1.13427595658994e-08,0.00202199174262829
"TRPM7_HUMAN",0.0009655453139703,0.0148300159343373,0.00132219995350885
"TRPM8_HUMAN",0.008390153074381,9.22844006145568e-05,0.0074537335558197
"TRPS1_HUMAN",0.000363478268550767,0.00426287198959252,0.0127496976288744
"TRPT1_HUMAN",3.35086419284191e-06,0.00801720392349893,0.00937082151653192
"TRPV1_HUMAN",0.000173920853199629,0.0114015858021218,0.00573729937177669
"TRPV2_HUMAN",0.00421068442671353,0.000737526748831534,0.011758783605363
"TRPV3_HUMAN",0.00404652850902854,0.0118330937381505,0.000704736052299759
"TRPV4_HUMAN",0.00335200170117189,0.00345302074607925,0.0100246623584297
"TRPV5_HUMAN",0.00961834423746954,0.00014947000735544,0.00593843120917643
"TRPV6_HUMAN",0.00508118627368406,0.00108819532520211,0.0103703655345396
"TRRAP_HUMAN",0.00552264835743897,0.00959504350048609,0.00122219028398679
"TRUB1_HUMAN",0.000483703469514475,0.000142855304591407,0.016783968865304
"TRUB2_HUMAN",2.54457857807197e-05,0.0152633521800404,0.00199836589006126
"TSACC_HUMAN",0.0145271928803711,0.000131632802130299,0.000131854029288088
"TSBP1_HUMAN",0.0061851985399667,0.00784957381666993,0.00220561208827543
"TSC1_HUMAN",0.011415636690659,0.00178142835529295,0.00215132910337478
"TSC2_HUMAN",0.0118651076388215,0.00337202953053691,5.43127424492506e-06
"T22D1_HUMAN",0.00931868337548656,0.00278432618121551,0.00362274667287785
"T22D2_HUMAN",0.00683561437926523,0.00519149279279417,0.00412864921351367
"T22D3_HUMAN",0.000438888710021309,0.0107898267668377,0.00604310737993096
"T22D4_HUMAN",0.00597899778849151,0.00870268111439803,0.00158539119367375
"SEN15_HUMAN",0.000773862039723012,0.0163270905989569,3.18907243370244e-05
"SEN2_HUMAN",3.39718072772443e-05,0.0117620984252498,0.00553786545661424
"SEN34_HUMAN",8.4404845995642e-05,0.00304468222606044,0.0143158524743424
"SEN54_HUMAN",0.0146352214711319,5.74897510155676e-05,7.88384252855197e-05
"EFTS_HUMAN",0.00920826303595224,6.69215367220245e-05,0.00650870731143344
"TS101_HUMAN",0.0028291735017201,3.01271217543706e-05,0.0141152049531679
"TSG10_HUMAN",0.0123130825651762,0.000252956671408788,0.00263603687422582
"T10IP_HUMAN",0.00250307042058848,0.000702591990636572,0.0138203934151336
"TSG13_HUMAN",4.32901244199279e-05,0.0134372406442879,0.0038285278855966
"TSHB_HUMAN",0.00490119200503461,0.010386339946596,0.00115736117953662
"TSHR_HUMAN",0.00419167201344421,0.0105819905492528,0.00180089861918235
"TSH1_HUMAN",0.0082199655976988,0.00602224463534524,0.00164380160946042
"TSH2_HUMAN",0.0133028625872369,0.000262634337776501,0.00145178865535388
"TSH3_HUMAN",0.00372039836658315,0.00382508720002727,0.00921033053934918
"TSKS_HUMAN",0.00185322843982985,0.00496183721706163,0.0102733944421785
"TSK_HUMAN",0.0110273523806896,0.00274638507170591,0.00163376753466247
"TSLP_HUMAN",0.00644579379882887,0.00195522527459312,0.00787216586406438
"TSN_HUMAN",0.0137433884348012,0.000225046302791391,0.000967183985943984
"TSNA1_HUMAN",0.000190559462325164,0.000670585583073911,0.0165967830874163
"TSNAX_HUMAN",7.87579504627925e-05,0.0109406072146148,0.00631756224141649
"TXIP1_HUMAN",0.00165834710465079,0.00330499900363393,0.0121843574856546
"TSN1_HUMAN",0.000118657821307068,0.0133509203591169,0.00382661194409376
"TSN10_HUMAN",0.00475158120122125,0.0106673148812486,0.00105002788875105
"TSN11_HUMAN",0.00498651610054165,0.00983778534329343,0.00161225045440706
"TSN12_HUMAN",0.00889829536754371,0.00232327521882491,0.00458898316563788
"TSN13_HUMAN",0.0028528035072369,0.0100473743290249,0.00393155198081075
"TSN14_HUMAN",0.0081418086446531,0.00725511476720772,0.000486640152274043
"TSN15_HUMAN",0.000141860601132489,0.0069795703753074,0.0102584371938493
"TSN16_HUMAN",0.00543543003243433,0.0101964447471636,0.000715972023828571
"TSN17_HUMAN",0.00937627329171073,0.00372233432467377,0.00260344781984954
"TSN18_HUMAN",0.0126070095529799,0.000794989994552699,0.00173775345356017
"TSN19_HUMAN",1.10881696875305e-05,0.00189825637051389,0.015565108693009
"TSN2_HUMAN",0.00875172325188411,0.00628918178297515,0.000742213046262391
"TSN3_HUMAN",0.00161933711462318,0.0113547215741568,0.00406973271084392
"TSN32_HUMAN",0.0144185788185867,0.00014951167055165,0.000242605686236556
"TSN33_HUMAN",0.000960629926912199,0.00247983195679453,0.0138488082413463
"TSN4_HUMAN",0.0119698717577261,0.00267565109037251,0.000587119439507525
"TSN5_HUMAN",0.0137118820510237,0.000458344190675373,0.000768047902921781
"TSN6_HUMAN",0.00503551398608408,0.0112662346539922,0.00010593100819507
"TSN7_HUMAN",0.00555850126642778,0.00728716260155003,0.00351940796332341
"TSN8_HUMAN",0.00511948790403443,0.00696899375109136,0.00436288889372681
"TSN9_HUMAN",0.00163189184914082,0.00200986123954742,0.0135287757031715
"TSEAR_HUMAN",0.00385030419854136,0.00637222613273199,0.00647386670166203
"TSPO_HUMAN",0.000199363671598429,0.00699686320553526,0.0101726744532215
"TSPO2_HUMAN",0.00308961994043384,0.0118775514200074,0.0017950970888165
"A0A0C4DGN5_HUMAN",0.0112101827084484,1.87727095194982e-05,0.00418211634247971
"TSPY1_HUMAN",0.00874484518068761,0.00300324946188521,0.00408169489965836
"TSYL1_HUMAN",0.000365036159567058,0.0151386233374151,0.00172187204776053
"TSYL2_HUMAN",0.00917406352265625,0.00635106517583882,0.000178341302010038
"TSYL4_HUMAN",0.000895814297505856,0.00947778618773277,0.00683109981052774
"TSYL5_HUMAN",0.0070565804656975,0.00500790174677188,0.00405258588552561
"TSYL6_HUMAN",0.00119661773626331,0.0156639962251817,0.000202517865106431
"TSR1_HUMAN",0.00566065586502982,0.0103864700488157,0.000256077162418206
"TSR2_HUMAN",0.00923343348328292,0.00628958808512831,0.000170221339807613
"TSR3_HUMAN",0.0147291872896363,1.88415366853752e-05,6.52407044176e-06
"TSSC4_HUMAN",0.00227475978875731,0.0138559328087311,0.000756271847355481
"TSSK1_HUMAN",0.00746625201088244,0.00288538704454476,0.00571831736274508
"TSSK2_HUMAN",0.00504499789473178,0.00645440989662637,0.00497296777328231
"TSSK3_HUMAN",1.26941391417848e-05,0.000639566542142606,0.0168392790968964
"TSSK4_HUMAN",0.00349115933201061,0.0127500509055257,0.000434093855207848
"TSSK6_HUMAN",0.00627006302040796,0.000454083344237842,0.00960255865463021
"THTR_HUMAN",0.00434347409610339,0.0116750210075797,0.000512647422439649
"FCL_HUMAN",0.0020100081027523,0.00829729131082562,0.00670583901500406
"TSTD1_HUMAN",0.00203871203873803,0.00565199056945387,0.00935361999490941
"TSTD2_HUMAN",0.00138661354315191,1.17382860511588e-05,0.0158455368272013
"TSTD3_HUMAN",0.0037764675847233,0.00392526417613387,0.00904224013906463
"TTBK1_HUMAN",0.0058268120009255,0.000629715244841999,0.0099504462615264
"TTBK2_HUMAN",0.0015979467334028,0.0110968900338897,0.00435650669935063
"TTC1_HUMAN",0.0100748185586472,0.000460249813934407,0.00508172284992436
"TTC12_HUMAN",0.000386436186303705,0.00436730362185452,0.0126165824647172
"TTC13_HUMAN",0.0045624011649413,0.0117027148661228,0.000224800155941134
"TTC14_HUMAN",0.0132998904113442,0.000710534052701292,0.00100122882070258
"TTC16_HUMAN",0.00917377899857471,0.00400940790238932,0.00255268126574977
"TTC17_HUMAN",0.0130595092850114,0.000592086474588807,0.0014065399812519
"TTC19_HUMAN",6.18008909513597e-05,0.0120909229901505,0.00517147789421749
"TT21A_HUMAN",0.00853487709310672,0.000530745147613539,0.00683749215074542
"TT21B_HUMAN",0.000438105045230225,0.0137996198643341,0.00299267017088417
"TTC22_HUMAN",1.92696003648372e-05,0.016799884653509,0.000447937879195693
"TTC23_HUMAN",0.013467361630085,0.00146903481147329,3.35357243461736e-05
"TT23L_HUMAN",0.0123855698459373,0.000842359486535473,0.00195248193162056
"TTC24_HUMAN",5.39816251927415e-05,0.0171446168871159,5.72558700657357e-05
"ODAD4_HUMAN",0.0127174984856167,6.46441169471532e-07,0.00241196705944718
"IFT56_HUMAN",0.00739872580771919,0.00856734666954847,3.79975114471044e-05
"TTC27_HUMAN",0.00298075725516871,0.0136156047586851,0.000162208680245855
"TTC28_HUMAN",0.00168598562693847,0.0130316828322037,0.00229052505591024
"TTC29_HUMAN",0.0112940526021176,0.0008747310187915,0.00321481780724764
"TTC3_HUMAN",0.00523753018808173,0.0067312217848555,0.00446388051190741
"TT30B_HUMAN",0.000758558307506489,0.012191225878364,0.00424304259296035
"TTC31_HUMAN",0.0129307288027081,4.95598926598649e-08,0.0021595608678646
"TTC32_HUMAN",0.00329017900116518,0.0060862629344638,0.00742840401264273
"TTC33_HUMAN",0.00188583140412083,0.00319845472236241,0.012022448879576
