"","IDs","Slide_19.B.01576_Glo_ROI_1","Slide_19.B.01576_Glo_ROI_5","Slide_19.B.01576_Glo_ROI_6","Slide_19.B.01576_Glo_ROI_7","Z_scores_Slide_19.B.01576_Glo_ROI_1","Z_scores_Slide_19.B.01576_Glo_ROI_5","Z_scores_Slide_19.B.01576_Glo_ROI_6","Z_scores_Slide_19.B.01576_Glo_ROI_7","hclust_clusters"
"YBOX1_HUMAN","YBX1@YBOX1_HUMAN",5.77082904603249,5.30012372456901,5.95419631038687,5.46923479366766,0.500669388841037,-1.09997463649258,1.12421389268917,-0.524908645037616,1
"YBOX2_HUMAN","YBX2@YBOX2_HUMAN",2.88752527074159,3.71149490665009,3.78659636189081,4.14567745519564,-1.40155408409414,0.147943774857229,0.289174154022012,0.964436155214896,4
"YBOX3_HUMAN","YBX3@YBOX3_HUMAN",4.56071495447448,4.37155886261196,4.04439411935845,4.14567745519564,1.21021511724221,0.393020598274402,-1.02040062624846,-0.582835089268144,3
"YDJC_HUMAN","YDJC@YDJC_HUMAN",3.15380533607904,3.23266075679027,2.78659636189081,3.73335434061383,-0.186778612255729,0.0155391917591882,-1.12891946449195,1.30015888498849,4
"YETS2_HUMAN","YEATS2@YETS2_HUMAN",3.15380533607904,3.23266075679027,4.63226821549951,3.36457243229586,-0.634713969255163,-0.521482702981981,1.48826277051404,-0.332066098276894,3
"YETS4_HUMAN","YEATS4@YETS4_HUMAN",0.584962500721156,2.90689059560852,1.48542682717024,3.36457243229586,-1.17140731586981,0.64127011899022,-0.468434915886912,0.998572112766508,4
"YES_HUMAN","YES1@YES_HUMAN",3.56071495447448,4.49185309632967,3.63226821549951,4.14567745519564,-0.899479572688782,1.21065220363927,-0.737326608480922,0.426153977530438,4
"YIF1A_HUMAN","YIF1A@YIF1A_HUMAN",4.8073549220576,4.23266075679027,4.16188768237689,4.37155886261196,1.43047025537678,-0.555288260840912,-0.799832652847931,-0.0753493416879378,2
"YIF1B_HUMAN","YIF1B@YIF1B_HUMAN",2.13750352374994,3.71149490665009,3.26303440583379,3.56071495447448,-1.44771562560415,0.763139683301953,0.133224367477579,0.551351574824615,4
"YIPF1_HUMAN","YIPF1@YIPF1_HUMAN",3.88752527074159,3.90689059560852,3.4594316186373,3.36457243229586,0.823306511175105,0.891757387467215,-0.689881923461894,-1.02518197518043,3
"YIPF2_HUMAN","YIPF2@YIPF2_HUMAN",3.88752527074159,3.23266075679027,3.4594316186373,3.36457243229586,1.41691997707405,-0.894268151019341,-0.0939344750716601,-0.428717350983054,1
"YIPF3_HUMAN","YIPF3@YIPF3_HUMAN",4.01792190799726,4.99548451887751,5.41616416473313,5.02236781302845,-1.41959003695621,0.222581785484838,0.929266199362458,0.267742052108915,4
"YIPF4_HUMAN","YIPF4@YIPF4_HUMAN",4.14567745519564,2.48542682717024,4.04439411935845,3.56071495447448,0.771971815543266,-1.41284578110456,0.638687351951495,0.00218661360979671,1
"YIPF5_HUMAN","YIPF5@YIPF5_HUMAN",4.64961545906341,5.36806987653208,4.54843662469604,4.46597446450407,-0.26212691615713,1.47506145236071,-0.506772491338449,-0.706162044865129,3
"YIPF6_HUMAN","YIPF6@YIPF6_HUMAN",4.46597446450407,4.91169158187234,4.54843662469604,4.01792190799726,-0.0545456121950383,1.15912756514348,0.169996161208961,-1.2745781141574,3
"YIPF7_HUMAN","YIPF7@YIPF7_HUMAN",1.58496250072116,2.48542682717024,2.03562390973072,2.13750352374994,-1.28229209707422,1.14388524589807,-0.0680468818277112,0.20645373300387,4
"YJEN3_HUMAN","YJEFN3@YJEN3_HUMAN",4.26303440583379,4.60880924267552,2.78659636189081,4.14567745519564,0.38961954924115,0.821409485433309,-1.45409786700803,0.243068832333572,4
"YJU2_HUMAN","YJU2@YJU2_HUMAN",3.36457243229586,2.90689059560852,4.16188768237689,3.88752527074159,-0.386761982957375,-1.20761408600582,1.04322244587352,0.551153623089677,1
"YKT6_HUMAN","YKT6@YKT6_HUMAN",2.56071495447448,3.90689059560852,4.27052894238072,4.26303440583379,-1.46680121765802,0.193092695270524,0.641474808176749,0.632233714210748,4
"YLPM1_HUMAN","YLPM1@YLPM1_HUMAN",4.01792190799726,2.90689059560852,3.78659636189081,2.88752527074159,1.05142228513288,-0.838233247993734,0.657980990293248,-0.871170027432392,1
"YMEL1_HUMAN","YME1L1@YMEL1_HUMAN",4.88264304936184,3.49825086752783,4.54843662469604,4.73335434061383,0.745123959286845,-1.46388249482476,0.211847219660739,0.506911315877182,1
"OTU1_HUMAN","YOD1@OTU1_HUMAN",3.73335434061383,2.90689059560852,4.04439411935845,4.37155886261196,-0.0488740509472196,-1.36480330169251,0.446376158718988,0.967301193920746,1
"YPEL1_HUMAN","YPEL1@YPEL1_HUMAN",1.58496250072116,3.49825086752783,3.4594316186373,3.56071495447448,-1.49858707428481,0.491331740106312,0.450957714388108,0.55629761979039,4
"YPEL2_HUMAN","YPEL2@YPEL2_HUMAN",5.64961545906341,5.30012372456901,4.78135971352466,5.02236781302845,1.23501969186912,0.299235812231616,-1.08978415865179,-0.444471345448944,3
"YPEL3_HUMAN","YPEL3@YPEL3_HUMAN",3.36457243229586,4.81762325751143,4.92124588858559,5.02236781302845,-1.49141489604871,0.36576133652303,0.498203701406532,0.627449858119146,4
"YPEL4_HUMAN","YPEL4@YPEL4_HUMAN",0.584962500721156,2.90689059560852,3.05311133645956,2.88752527074159,-1.49707603589884,0.463324071620741,0.586778004891609,0.446973959386484,4
"YPEL5_HUMAN","YPEL5@YPEL5_HUMAN",4.64961545906341,3.71149490665009,4.78135971352466,4.64961545906341,0.407318656074234,-1.48814381530572,0.673506503157249,0.407318656074234,1
"YRDC_HUMAN","YRDC@YRDC_HUMAN",2.88752527074159,3.23266075679027,3.26303440583379,2.88752527074159,-0.864491045070721,0.791618100948354,0.937363989193091,-0.864491045070721,3
"YTDC1_HUMAN","YTHDC1@YTDC1_HUMAN",3.15380533607904,4.49185309632967,4.16188768237689,5.26303440583379,-1.27406471143155,0.256460093493247,-0.120970567671949,1.13857518561025,4
"YTDC2_HUMAN","YTHDC2@YTDC2_HUMAN",3.56071495447448,4.91169158187234,4.54843662469604,3.73335434061383,-0.971149439479602,1.11857382303885,0.556682285582294,-0.704106669141537,4
"YTHD1_HUMAN","YTHDF1@YTHD1_HUMAN",5.36806987653208,4.37155886261196,4.85299758761332,4.64961545906341,1.32484810728985,-1.04322973939963,0.100846305208467,-0.382464673098686,1
"YTHD2_HUMAN","YTHDF2@YTHD2_HUMAN",4.46597446450407,4.07895134139482,4.37155886261196,3.73335434061383,0.91939163718632,-0.252959515673306,0.633392602201265,-1.29982472371428,3
"YTHD3_HUMAN","YTHDF3@YTHD3_HUMAN",3.36457243229586,3.71149490665009,3.92599941855622,2.88752527074159,-0.237833037742787,0.527380837691435,1.00051775152026,-1.2900655514689,3
"1433B_HUMAN","YWHAB@1433B_HUMAN",4.37155886261196,3.90689059560852,4.4594316186373,4.37155886261196,0.376149584465688,-1.47933722952548,0.727038060594108,0.376149584465688,1
"1433E_HUMAN","YWHAE@1433E_HUMAN",5.31469652565629,5.81506301719287,5.5909612413426,5.26303440583379,-0.705550959044981,1.24230620680201,0.369909159133067,-0.906664406890102,3
"1433G_HUMAN","YWHAG@1433G_HUMAN",4.88264304936184,4.60880924267552,4.54843662469604,4.8073549220576,1.076050073987,-0.648794997710884,-1.02907460543184,0.601819529155715,2
"1433F_HUMAN","YWHAH@1433F_HUMAN",4.26303440583379,4.49185309632967,4.27052894238072,4.56071495447448,-0.875576713104137,0.62517723605745,-0.826422269926623,1.07682174697331,4
"1433T_HUMAN","YWHAQ@1433T_HUMAN",0.584962500721156,0.925999418556223,0.485426827170242,0.584962500721156,-0.312985391107086,1.45494873986531,-0.828977957651134,-0.312985391107086,4
"1433Z_HUMAN","YWHAZ@1433Z_HUMAN",5.26303440583379,5.43295940727611,5.5909612413426,5.41953889151378,-1.2209203343627,0.0472871079881772,1.22650794169369,-0.0528747153191585,3
"TYY1_HUMAN","YY1@TYY1_HUMAN",3.73335434061383,4.60880924267552,4.71149490665009,4.64961545906341,-1.49376755099645,0.394743401392664,0.616254527337156,0.482769622266632,4
"YYAP1_HUMAN","YY1AP1@YYAP1_HUMAN",4.56071495447448,4.07895134139482,4.63226821549951,5.26303440583379,-0.150203734961848,-1.14110328893705,-0.00303177653614179,1.29433880043503,1
"TYY2_HUMAN","YY2@TYY2_HUMAN",3.36457243229586,4.37155886261196,2.4594316186373,2.88752527074159,0.114150987328903,1.33960964346564,-0.987365986213959,-0.466394644580579,3
"ZACN_HUMAN","ZACN@ZACN_HUMAN",2.13750352374994,2.90689059560852,2.78659636189081,2.56071495447448,-1.35883753604591,0.911840530081939,0.556818346872354,-0.109821340908386,4
"PTGR3_HUMAN","ZADH2@PTGR3_HUMAN",4.01792190799726,4.23266075679027,3.63226821549951,2.88752527074159,0.550091737799405,0.913190252594373,-0.102003976405081,-1.3612780139887,3
"ZAN_HUMAN","ZAN@ZAN_HUMAN",2.13750352374994,1.92599941855622,2.4594316186373,1.58496250072116,0.300894464818429,-0.274884432991399,1.17728125399444,-1.20329128582148,3
"ZAP70_HUMAN","ZAP70@ZAP70_HUMAN",4.01792190799726,3.71149490665009,2.4594316186373,3.56071495447448,0.854781905686644,0.403594581293941,-1.43996059630213,0.181584109321543,2
"ZAR1_HUMAN","ZAR1@ZAR1_HUMAN",3.73335434061383,3.23266075679027,3.26303440583379,4.01792190799726,0.450636763073522,-0.864140812669303,-0.784382265833252,1.19788631542903,2
"ZAR1L_HUMAN","ZAR1L@ZAR1L_HUMAN",4.14567745519564,2.90689059560852,3.4594316186373,0.584962500721156,0.887674733143203,0.0858589260445794,0.443496015029025,-1.41702967421681,3
"ZBBX_HUMAN","ZBBX@ZBBX_HUMAN",4.14567745519564,3.71149490665009,3.92599941855622,3.15380533607904,0.966652709730179,-0.0534491232639669,0.450524255016594,-1.36372784148281,3
"ZBED1_HUMAN","ZBED1@ZBED1_HUMAN",3.56071495447448,3.23266075679027,2.78659636189081,3.15380533607904,1.18687436232292,0.15483233612589,-1.24846384229874,-0.0932428561500772,2
"ZBED2_HUMAN","ZBED2@ZBED2_HUMAN",3.15380533607904,3.49825086752783,3.26303440583379,3.36457243229586,-1.13176062768496,1.21505109342911,-0.387549895414324,0.304259429670174,4
"ZBED3_HUMAN","ZBED3@ZBED3_HUMAN",3.73335434061383,4.49185309632967,4.16188768237689,4.01792190799726,-1.16624594612548,1.23820173109677,0.19220848830803,-0.264164273279316,4
"ZBED4_HUMAN","ZBED4@ZBED4_HUMAN",3.36457243229586,3.90689059560852,3.4594316186373,3.56071495447448,-0.880423862064752,1.4114684494026,-0.479539188536574,-0.0515053988012803,4
"ZBED5_HUMAN","ZBED5@ZBED5_HUMAN",4.26303440583379,4.71699089440494,3.26303440583379,4.14567745519564,0.272677516099483,1.01903652426261,-1.37144262967117,0.0797285893090744,3
"ZBED6_HUMAN","ZBED6@ZBED6_HUMAN",4.14567745519564,4.23266075679027,4.78135971352466,4.8073549220576,-0.984972911068698,-0.737415205707262,0.824202394144208,0.898185722631754,1
"ZB6CL_HUMAN","ZBED6CL@ZB6CL_HUMAN",3.15380533607904,3.90689059560852,3.78659636189081,2.56071495447448,-0.318432842846695,0.891513393420187,0.6982423746483,-1.27132292522179,3
"ZBED8_HUMAN","ZBED8@ZBED8_HUMAN",3.36457243229586,3.49825086752783,3.92599941855622,0.584962500721156,0.341816698604064,0.429498967813917,0.710067509331578,-1.48138317574956,3
"SCND3_HUMAN","ZBED9@SCND3_HUMAN",3.73335434061383,2.48542682717024,3.05311133645956,2.88752527074159,1.33323296091762,-1.06587063127337,0.0254859826288339,-0.292848312273083,1
"ZBP1_HUMAN","ZBP1@ZBP1_HUMAN",2.56071495447448,1.92599941855622,3.05311133645956,4.26303440583379,-0.394307805798506,-1.03603406876673,0.103527322269099,1.32681455229614,1
"ZBTB1_HUMAN","ZBTB1@ZBTB1_HUMAN",4.01792190799726,3.71149490665009,3.4594316186373,2.56071495447448,0.925177683117152,0.436832713884154,0.035125820926923,-1.39713621792823,3
"ZBT10_HUMAN","ZBTB10@ZBT10_HUMAN",3.36457243229586,3.90689059560852,4.78135971352466,4.37155886261196,-1.2157793724894,-0.326610372876354,1.10714361762334,0.435246127742407,4
"ZBT11_HUMAN","ZBTB11@ZBT11_HUMAN",3.36457243229586,3.49825086752783,3.63226821549951,4.01792190799726,-0.935599749372364,-0.461278327772553,0.0142456331315391,1.38263244401338,1
"ZBT12_HUMAN","ZBTB12@ZBT12_HUMAN",0.584962500721156,3.49825086752783,2.78659636189081,2.13750352374994,-1.34159417486327,1.0031960732213,0.430413590087917,-0.0920154884459524,4
"ZBT14_HUMAN","ZBTB14@ZBT14_HUMAN",3.88752527074159,1.92599941855622,3.26303440583379,3.56071495447448,0.845906644183179,-1.43266016681833,0.120479468718118,0.466274053917033,1
"ZBT16_HUMAN","ZBTB16@ZBT16_HUMAN",5.88264304936184,5.86294724802092,5.6724253419715,5.46923479366766,0.83230203605823,0.730375712626678,-0.255580485887776,-1.30709726279714,3
"ZBT17_HUMAN","ZBTB17@ZBT17_HUMAN",4.14567745519564,3.49825086752783,3.26303440583379,4.01792190799726,0.988440750203417,-0.5556130574096,-1.11658302714813,0.683755334354315,2
"ZBT18_HUMAN","ZBTB18@ZBT18_HUMAN",3.36457243229586,3.90689059560852,3.4594316186373,2.88752527074159,-0.0957626161949338,1.20152696411764,0.131151845393424,-1.23691619331613,3
"ZBTB2_HUMAN","ZBTB2@ZBTB2_HUMAN",4.14567745519564,0.925999418556223,4.16188768237689,3.36457243229586,0.651779299878646,-1.45486508570149,0.662385697068603,0.140700088754237,1
"ZBT20_HUMAN","ZBTB20@ZBT20_HUMAN",4.14567745519564,4.91169158187234,4.54843662469604,3.15380533607904,-0.058322939439722,0.951872611827978,0.472823298067333,-1.36637297045559,3
"ZBT21_HUMAN","ZBTB21@ZBT21_HUMAN",3.36457243229586,3.49825086752783,2.4594316186373,2.56071495447448,0.734314285437776,0.983563945451843,-0.953362860676048,-0.764515370213572,3
"ZBT22_HUMAN","ZBTB22@ZBT22_HUMAN",4.73335434061383,4.49185309632967,4.27052894238072,3.73335434061383,0.998432801205389,0.432525403386203,-0.0861012248410939,-1.3448569797505,3
"ZBT24_HUMAN","ZBTB24@ZBT24_HUMAN",2.56071495447448,3.49825086752783,0.485426827170242,2.13750352374994,0.309944472835224,1.05457187084226,-1.33832987786853,-0.0261864658089595,3
"ZBT25_HUMAN","ZBTB25@ZBT25_HUMAN",3.88752527074159,4.23266075679027,3.26303440583379,2.88752527074159,0.528215724826597,1.09820900093777,-0.503134595204179,-1.12329013056018,3
"ZBT26_HUMAN","ZBTB26@ZBT26_HUMAN",4.01792190799726,4.07895134139482,3.63226821549951,2.88752527074159,0.663762420153465,0.775125891328387,-0.0399592347438379,-1.39892907673802,3
"ZBTB3_HUMAN","ZBTB3@ZBTB3_HUMAN",3.88752527074159,4.37155886261196,3.4594316186373,3.15380533607904,0.320020768289008,1.23418644514235,-0.488494445955338,-1.06571276747602,3
"ZBT32_HUMAN","ZBTB32@ZBT32_HUMAN",2.56071495447448,4.07895134139482,2.03562390973072,2.88752527074159,-0.380869429025376,1.37146163486413,-0.986923504004516,-0.00366870183423309,4
"KAISO_HUMAN","ZBTB33@KAISO_HUMAN",3.56071495447448,3.90689059560852,3.78659636189081,4.01792190799726,-1.31395402660554,0.453751349914557,-0.16051706888741,1.02071974557839,4
"ZBT34_HUMAN","ZBTB34@ZBT34_HUMAN",3.56071495447448,3.71149490665009,2.4594316186373,3.88752527074159,0.242028546751851,0.476073493615406,-1.46741489117641,0.749312850809152,2
"ZBT37_HUMAN","ZBTB37@ZBT37_HUMAN",2.56071495447448,3.49825086752783,2.78659636189081,2.56071495447448,-0.654964903498482,1.4562401061414,-0.146310299144436,-0.654964903498482,4
"ZBT38_HUMAN","ZBTB38@ZBT38_HUMAN",4.73335434061383,4.07895134139482,4.78135971352466,3.73335434061383,0.784879270256105,-0.494075180544072,0.878700180948607,-1.16950427066064,1
"ZBT39_HUMAN","ZBTB39@ZBT39_HUMAN",3.15380533607904,4.23266075679027,3.26303440583379,3.56071495447448,-0.822302400550586,1.40252187276573,-0.597049339689161,0.0168298674740189,4
"ZBTB4_HUMAN","ZBTB4@ZBTB4_HUMAN",4.88264304936184,5.55458885167764,5.27052894238072,5.08321336824898,-1.10252809095412,1.24859199388412,0.254674097911549,-0.400738000841552,4
"ZBT40_HUMAN","ZBTB40@ZBT40_HUMAN",4.14567745519564,3.23266075679027,3.05311133645956,2.88752527074159,1.45205121864753,-0.172770660478018,-0.492300223351496,-0.786980334818017,3
"ZBT41_HUMAN","ZBTB41@ZBT41_HUMAN",3.73335434061383,2.90689059560852,3.78659636189081,3.56071495447448,0.583898652909158,-1.4568705989501,0.715368037483552,0.157603908557393,1
"ZBT42_HUMAN","ZBTB42@ZBT42_HUMAN",1.58496250072116,2.48542682717024,3.63226821549951,3.56071495447448,-1.2638270647067,-0.33926040518243,0.838277982810257,0.764809487078877,1
"ZBT43_HUMAN","ZBTB43@ZBT43_HUMAN",4.01792190799726,3.71149490665009,3.92599941855622,3.88752527074159,1.02951367480704,-1.35704404342439,0.313590059426913,0.0139403091904303,1
"ZBT44_HUMAN","ZBTB44@ZBT44_HUMAN",4.37155886261196,3.90689059560852,3.92599941855622,4.01792190799726,1.46180177158922,-0.687962880766986,-0.599556860734627,-0.174282030087609,2
"ZBT45_HUMAN","ZBTB45@ZBT45_HUMAN",4.01792190799726,4.23266075679027,2.78659636189081,3.56071495447448,0.575818594615988,0.911416789251414,-1.34852174996749,-0.138713633899908,3
"ZBT46_HUMAN","ZBTB46@ZBT46_HUMAN",4.14567745519564,4.07895134139482,4.04439411935845,4.88264304936184,-0.356751016822057,-0.524107388141422,-0.610780670211293,1.49163907517477,2
"ZBT47_HUMAN","ZBTB47@ZBT47_HUMAN",3.88752527074159,4.49185309632967,3.63226821549951,3.36457243229586,0.0902320032821262,1.34463876156091,-0.439606540694245,-0.995264224148787,3
"TZAP_HUMAN","ZBTB48@TZAP_HUMAN",2.88752527074159,2.90689059560852,2.78659636189081,3.15380533607904,-0.296164677765769,-0.171967309842435,-0.943461065137316,1.41159305274552,4
"ZBT49_HUMAN","ZBTB49@ZBT49_HUMAN",3.15380533607904,3.49825086752783,3.4594316186373,4.26303440583379,-0.931622375212072,-0.202029916977505,-0.284255490076777,1.41790778226635,1
"ZBTB5_HUMAN","ZBTB5@ZBTB5_HUMAN",4.37155886261196,1.92599941855622,2.78659636189081,3.56071495447448,1.15565730636688,-1.17940988379494,-0.357695371306345,0.381447948734405,2
"ZBTB6_HUMAN","ZBTB6@ZBTB6_HUMAN",2.88752527074159,3.71149490665009,3.26303440583379,3.73335434061383,-1.26580188905497,0.773954280288741,-0.336220213263331,0.828067822029556,4
"ZBT7A_HUMAN","ZBTB7A@ZBT7A_HUMAN",5.02236781302845,3.23266075679027,4.63226821549951,4.46597446450407,0.884801021985106,-1.43013886703956,0.380217260154068,0.165120584900385,1
"ZBT7B_HUMAN","ZBTB7B@ZBT7B_HUMAN",3.73335434061383,3.71149490665009,4.16188768237689,3.56071495447448,-0.226472779128458,-0.311085369182767,1.43227630062123,-0.894718152310002,3
"ZBT7C_HUMAN","ZBTB7C@ZBT7C_HUMAN",3.15380533607904,3.23266075679027,3.63226821549951,4.01792190799726,-0.891444916006767,-0.693629974851618,0.308816340401628,1.27625855045675,1
"ZBT8A_HUMAN","ZBTB8A@ZBT8A_HUMAN",2.13750352374994,3.49825086752783,2.78659636189081,3.56071495447448,-1.27846441162565,0.748498475651998,-0.311578751826029,0.841544687799678,4
"ZBT8B_HUMAN","ZBTB8B@ZBT8B_HUMAN",2.56071495447448,4.07895134139482,1.48542682717024,4.14567745519564,-0.394869627114782,0.787638888941665,-1.23237910765812,0.839609845831235,4
"ARCH_HUMAN","ZBTB8OS@ARCH_HUMAN",3.56071495447448,3.23266075679027,4.04439411935845,3.88752527074159,-0.334429748337558,-1.24407368635305,1.00673833726224,0.571765097428364,1
"ZBTB9_HUMAN","ZBTB9@ZBTB9_HUMAN",4.14567745519564,3.49825086752783,3.63226821549951,3.15380533607904,1.30780865886477,-0.265484362542098,0.0601874006007158,-1.10251169692339,1
"ZC21A_HUMAN","ZC2HC1A@ZC21A_HUMAN",4.01792190799726,3.71149490665009,3.05311133645956,3.56071495447448,1.07257950462899,0.311971185904429,-1.32225823316405,-0.0622924573693711,2
"ZC21B_HUMAN","ZC2HC1B@ZC21B_HUMAN",2.56071495447448,3.71149490665009,4.37155886261196,1.58496250072116,-0.402264432523285,0.530158166225003,1.064976789016,-1.19287052271772,3
"ZC21C_HUMAN","ZC2HC1C@ZC21C_HUMAN",4.14567745519564,4.07895134139482,2.03562390973072,3.56071495447448,0.703190539310404,0.635231737609808,-1.44584380880028,0.107421531880071,2
"ZC3HA_HUMAN","ZC3H10@ZC3HA_HUMAN",3.36457243229586,3.71149490665009,2.78659636189081,2.88752527074159,0.410970721419033,1.21636446252473,-0.930822745491923,-0.696512438451839,3
"ZC11A_HUMAN","ZC3H11A@ZC11A_HUMAN",4.37155886261196,4.23266075679027,4.27052894238072,4.14567745519564,1.24427573253534,-0.239829396739219,0.164786405172763,-1.16923274096887,1
"ZC12A_HUMAN","ZC3H12A@ZC12A_HUMAN",3.15380533607904,2.90689059560852,3.63226821549951,3.36457243229586,-0.358509954246275,-1.15903758947853,1.19272492415349,0.324822619571319,1
"ZC12B_HUMAN","ZC3H12B@ZC12B_HUMAN",2.88752527074159,4.07895134139482,2.78659636189081,3.56071495447448,-0.7264368902253,1.23648720117931,-0.892721472695242,0.382671161741229,4
"ZC12C_HUMAN","ZC3H12C@ZC12C_HUMAN",3.56071495447448,4.23266075679027,3.63226821549951,4.26303440583379,-0.957756622316092,0.822717304285752,-0.768159909040496,0.903199227070834,4
"ZC12D_HUMAN","ZC3H12D@ZC12D_HUMAN",3.88752527074159,2.90689059560852,2.03562390973072,2.56071495447448,1.3326244777618,0.0758714583198904,-1.04071871127358,-0.367777224808114,3
"ZC3HD_HUMAN","ZC3H13@ZC3HD_HUMAN",4.64961545906341,4.37155886261196,4.37155886261196,3.88752527074159,1.04040328636561,0.162569104283792,0.162569104283792,-1.36554149493319,3
"ZC3HE_HUMAN","ZC3H14@ZC3HE_HUMAN",3.56071495447448,3.71149490665009,4.78135971352466,4.56071495447448,-0.976059953040882,-0.727820534191343,1.03357157446778,0.670308912764445,1
"ZC3HF_HUMAN","ZC3H15@ZC3HF_HUMAN",4.56071495447448,2.90689059560852,4.37155886261196,4.26303440583379,0.708032325737386,-1.48000418730991,0.457775741087541,0.314196120484975,1
"ZCH18_HUMAN","ZC3H18@ZCH18_HUMAN",4.01792190799726,3.23266075679027,3.92599941855622,3.73335434061383,0.828530281256537,-1.41157978007679,0.566303513584184,0.0167459852360728,1
"ZC3H3_HUMAN","ZC3H3@ZC3H3_HUMAN",3.73335434061383,4.23266075679027,3.63226821549951,3.88752527074159,-0.52571670940796,1.37506459217125,-0.91053575086503,0.0611878681017421,4
"ZC3H4_HUMAN","ZC3H4@ZC3H4_HUMAN",3.88752527074159,3.71149490665009,3.26303440583379,4.46597446450407,0.111539077763522,-0.242116697907745,-1.14310129276816,1.27367891291238,4
"ZC3H6_HUMAN","ZC3H6@ZC3H6_HUMAN",3.73335434061383,3.71149490665009,2.78659636189081,3.36457243229586,0.756720467093744,0.707246893061962,-1.38603862850917,-0.0779287316465333,3
"Z3H7A_HUMAN","ZC3H7A@Z3H7A_HUMAN",3.88752527074159,4.81762325751143,4.85299758761332,4.56071495447448,-1.435058230581,0.643368368589331,0.722416973851804,0.0692728881398664,4
"Z3H7B_HUMAN","ZC3H7B@Z3H7B_HUMAN",4.8073549220576,4.23266075679027,4.63226821549951,4.8073549220576,0.691581059220699,-1.42875897333259,0.0455968548911854,0.691581059220699,1
"ZC3H8_HUMAN","ZC3H8@ZC3H8_HUMAN",2.13750352374994,2.48542682717024,2.78659636189081,4.01792190799726,-0.879178103991598,-0.453956890452972,-0.0858767021591864,1.41901169660376,1
"ZCCHV_HUMAN","ZC3HAV1@ZCCHV_HUMAN",4.64961545906341,2.48542682717024,3.92599941855622,4.14567745519564,0.913413678236654,-1.41789466362202,0.133919651386769,0.3705613339986,1
"ZCCHL_HUMAN","ZC3HAV1L@ZCCHL_HUMAN",4.46597446450407,4.37155886261196,4.16188768237689,2.88752527074159,0.673446022847669,0.544795807427922,0.25909893144572,-1.47734076172131,3
"NIPA_HUMAN","ZC3HC1@NIPA_HUMAN",3.56071495447448,2.48542682717024,2.03562390973072,3.36457243229586,0.96781928172474,-0.520722123354588,-1.1433926892547,0.69629553088455,2
"ZC4H2_HUMAN","ZC4H2@ZC4H2_HUMAN",2.56071495447448,4.49185309632967,3.4594316186373,3.73335434061383,-1.25500935751009,1.16707679409188,-0.127814394444674,0.21574695786288,4
"ZCH10_HUMAN","ZCCHC10@ZCH10_HUMAN",5.51412226017071,5.55458885167764,5.7839804136838,5.46923479366766,-0.47374698962168,-0.184851232194255,1.45280211555262,-0.794203893736681,3
"ZCH12_HUMAN","ZCCHC12@ZCH12_HUMAN",3.15380533607904,0.925999418556223,4.04439411935845,2.88752527074159,0.304944475709321,-1.38974412787216,0.982414020802973,0.102385631359863,1
"ZCH13_HUMAN","ZCCHC13@ZCH13_HUMAN",0.584962500721156,0.925999418556223,0.485426827170242,0.584962500721156,-0.312985391107086,1.45494873986531,-0.828977957651134,-0.312985391107086,4
"ZCH14_HUMAN","ZCCHC14@ZCH14_HUMAN",4.14567745519564,2.48542682717024,3.63226821549951,4.26303440583379,0.633311711472542,-1.41202150859506,0.000821076797072982,0.777888720325442,1
"NO40_HUMAN","ZCCHC17@NO40_HUMAN",3.88752527074159,3.23266075679027,3.63226821549951,3.73335434061383,0.951490273404413,-1.39033668044454,0.0386787843237212,0.400167622716404,2
"ZCC18_HUMAN","ZCCHC18@ZCC18_HUMAN",3.56071495447448,3.90689059560852,3.92599941855622,4.01792190799726,-1.45561004202597,0.269078733178772,0.36428119265084,0.822250116196363,4
"ZCHC2_HUMAN","ZCCHC2@ZCHC2_HUMAN",3.73335434061383,4.71699089440494,4.54843662469604,4.95419631038687,-1.42413673216416,0.431541012501209,0.113555262722385,0.879040456940565,4
"ZCH24_HUMAN","ZCCHC24@ZCH24_HUMAN",4.46597446450407,2.48542682717024,4.27052894238072,4.14567745519564,0.682887556694128,-1.48431456411383,0.469022491262858,0.332404516156848,1
"ZCHC3_HUMAN","ZCCHC3@ZCHC3_HUMAN",3.73335434061383,3.23266075679027,3.05311133645956,3.15380533607904,1.45506463590201,-0.200254851728439,-0.793854738103094,-0.460955046070479,3
"ZCHC4_HUMAN","ZCCHC4@ZCHC4_HUMAN",3.88752527074159,3.49825086752783,2.78659636189081,3.73335434061383,0.844224187076349,0.0448079515979134,-1.41664998440002,0.52761784572576,2
"ZCHC7_HUMAN","ZCCHC7@ZCHC7_HUMAN",2.13750352374994,1.92599941855622,4.37155886261196,3.36457243229586,-0.712395978131201,-0.897863407928177,1.24664165541006,0.363617730649321,1
"ZCHC8_HUMAN","ZCCHC8@ZCHC8_HUMAN",3.36457243229586,2.90689059560852,3.63226821549951,4.01792190799726,-0.248042643359584,-1.22804759969603,0.325157281349614,1.150932961706,1
"ZCHC9_HUMAN","ZCCHC9@ZCHC9_HUMAN",4.37155886261196,3.71149490665009,3.78659636189081,3.73335434061383,1.49248380585382,-0.599951537984463,-0.361876215282785,-0.530656052586577,1
