"","Dim.1","Dim.2","Dim.3","Dim.4"
"R3GEF_HUMAN",0.0021720668642829,0.000628036102775348,0.0125032078998002,0.00769133048220987
"RAB3I_HUMAN",0.00551792505823945,0.00568997289466738,0.00972778834093547,0.000394527356296479
"RB40A_HUMAN",0.0115604098747233,0.000775690050662678,0.00341337555526645,0.00560650553133578
"RB40L_HUMAN",0.00712512030157952,0.000346868685537559,0.00842709115042415,0.00622250403076845
"RB40B_HUMAN",0.00379154066894277,0.0100220393593349,0.00120032881089807,0.00688862493313
"RB40C_HUMAN",0.00274061681125677,0.00483886697375806,9.52952965801347e-07,0.0158184659491715
"RAB41_HUMAN",0.012311321105485,0.00115945711490258,0.0021339791115034,0.00560696787216125
"RAB42_HUMAN",1.66106014544886e-06,0.0129706753574463,0.00404256903208449,0.0050266118167581
"C9JFM7_HUMAN",0.013940890248409,0.00571410067675038,0.000344186621645962,2.34288558659352e-05
"RAB44_HUMAN",0.00164977980168737,0.00326567592407268,0.0128126102099213,0.00483748685368322
"RAB4A_HUMAN",0.0101238943496629,0.000357498860763194,0.0050119866586367,0.00617073698511307
"RAB4B_HUMAN",0.000282918702425826,0.00620477725466755,0.00199615221724412,0.01509985333164
"RAB5A_HUMAN",0.00410732245312903,0.00410368937404014,0.00743835548770266,0.00666540745503069
"RAB5B_HUMAN",1.86582576896767e-05,0.000239365868283395,0.00276628178662905,0.0217694410344323
"RAB5C_HUMAN",0.000853341186979194,0.0129581642860862,9.67072385732572e-07,0.00845319926003228
"RCAF1_HUMAN",0.00477209775002234,0.000101688999041457,0.0145867612857902,0.00267103400721027
"RAB6A_HUMAN",3.89787955924185e-05,0.018235520810181,0.00265385746089612,0.000181446092201954
"RAB6B_HUMAN",0.0122760768889286,0.00721211770688377,0.00065777444777113,2.91055369054722e-06
"RAB6C_HUMAN",0.00145334334147249,0.0133939241190604,1.80476461446422e-05,0.00713987778914873
"RAB7A_HUMAN",0.00263670755229891,0.00462084386258198,0.0141465884503816,0.000452843008034556
"RAB7B_HUMAN",0.0111346567202046,0.00255276252568077,0.00550386539328392,0.00168143454602627
"RAB8A_HUMAN",0.0131662255463873,0.0001265116645552,0.00444632293078073,0.00317935941288141
"RAB8B_HUMAN",0.0026818625254821,0.0118610797646863,0.000568672436059562,0.00679872434469995
"RAB9A_HUMAN",0.00905666172087589,0.00142587008147735,0.00713319203247218,0.0038878243501256
"RAB9B_HUMAN",0.00743086302818423,0.0124233342645079,0.000598348762422691,2.47784625815735e-07
"PRAF1_HUMAN",0.0177449193664923,6.00088791695709e-06,0.000929785771093882,0.00137332074535441
"RABE1_HUMAN",0.00213880445202068,0.0125060476684893,0.00433852730239211,0.00251712315127485
"RABE2_HUMAN",0.000271421134939277,0.0172478013559951,0.00090744046405067,0.00301969648808981
"RABEK_HUMAN",7.42923631625933e-05,0.00739241006378674,1.54389393567649e-06,0.0161585391228012
"RBGP1_HUMAN",0.00811650902162992,0.00102367464336252,0.00954806039244236,0.00288697950284595
"RBG1L_HUMAN",0.00160072001371907,0.00417844222636003,0.0103213114937006,0.00657629349726914
"RABX5_HUMAN",0.00456676643142247,0.0133172835066789,0.000290156223947119,0.00293788719560365
"PGTA_HUMAN",0.0119841226494038,0.00615658398512127,0.000301482891660576,0.00204619139691741
"PGTB2_HUMAN",0.0098886081333764,0.000317560044265657,0.0108439849694064,2.22669149972528e-05
"MSS4_HUMAN",0.0067748140523309,0.000721258813013302,0.00318747619449312,0.0120585538482909
"RBL2B_HUMAN",0.0114914856027076,0.000195937923411286,0.0072173199953803,0.00215503249341299
"RABL3_HUMAN",0.00870643022956669,0.000577342430562447,0.0118931450934104,5.56480123998226e-05
"RABL6_HUMAN",0.0121593101529293,0.00285910565567827,0.00423354890864126,0.00141416802404331
"RAC1_HUMAN",0.0061176642739134,0.000671578323915085,0.0101457790032186,0.00520765033764638
"RAC2_HUMAN",0.0118407859878176,0.00215476629361888,0.00224487560318037,0.00488714151235475
"RAC3_HUMAN",0.000190228686182804,0.00130344705366449,0.0208349562979253,0.000134419579940806
"RGAP1_HUMAN",0.0073880467535797,0.00704641875868925,0.00537564168031995,0.00121184114134977
"RACK1_HUMAN",0.0144872432038006,0.000104901902461713,0.00333784033789058,0.00274707368850595
"RAD1_HUMAN",0.00111983975733891,0.00279177208017543,0.00408052156524655,0.0158175314485449
"RAD17_HUMAN",0.000136686302449918,0.0079505486921999,0.00414609907063514,0.0107879311284262
"RAD18_HUMAN",0.00139991255528941,0.00537990892343857,2.2691448265912e-05,0.0168609078733364
"RAD21_HUMAN",0.0065903333825689,0.00192272264229782,0.00828797582756058,0.00516399927886345
"RD21L_HUMAN",0.00103759495867671,0.0168727893047522,6.05858273229101e-10,0.00350055292840007
"RD23A_HUMAN",0.00310259072458208,0.000212807461311659,0.00822544553769315,0.0117653008566016
"RD23B_HUMAN",0.0120320850405677,0.00107485157130902,0.000729274391276958,0.0076320559446301
"RAD50_HUMAN",0.00713405553761354,0.0109399978229164,0.00152673198971405,0.00113386627108276
"RAD51_HUMAN",0.00426833873016048,0.00114518959951807,0.0162899050595381,0.000161584272666783
"R51A1_HUMAN",0.00022231085155583,0.00441350191937877,0.00474254173411513,0.0142760940894432
"R51A2_HUMAN",0.000670994712767652,0.0052340751144718,0.016144124019685,7.99718554533973e-06
"RA51B_HUMAN",0.00204392131407526,0.0120541497616296,0.0013926879447237,0.00646569722788851
"RA51C_HUMAN",0.00976205413448747,0.00807090254175766,0.00164619416617898,0.00108942908799548
"RA51D_HUMAN",0.00247605452610336,0.016170539577074,0.00223109165237416,1.68862790188362e-05
"RAD52_HUMAN",0.00040921617701119,0.00305939893038959,0.00883730334319092,0.0111058015988141
"RAD54_HUMAN",0.00372917620560258,0.00986280606756115,0.000333561442892792,0.00812624639933674
"ARIP4_HUMAN",0.00516464312090787,2.18572991080967e-06,0.0018393732049148,0.0164913239493039
"RAD9A_HUMAN",0.0120806314017402,0.00710399619512619,0.00097051749495017,3.52840815384978e-05
"RAD9B_HUMAN",0.00658434908653514,0.0118088086573746,0.00200994187135328,0.000253129936921804
"RADIL_HUMAN",0.0128099818282067,0.000408878170003783,0.00586749522215461,0.00171223419752333
"RADX_HUMAN",0.00290788889371118,0.00169760629189001,0.00561882782463335,0.0131299434780969
"RAE1L_HUMAN",0.00116448350242948,0.000455450409736908,3.67832386705382e-05,0.0230814850438593
"RAE1E_HUMAN",0.00105100099929083,0.00502203565950246,0.0159384378146927,5.57188649181991e-06
"ULBP5_HUMAN",0.00248335623321132,0.000772502670237305,0.0164779120992698,0.00268942983611051
"ULBP6_HUMAN",0.00412809848234762,0.0033310836688626,0.0113768980843895,0.00318138018936493
"RAF1_HUMAN",0.0127498405298359,0.0024492819360548,0.00525134504021215,1.69709294079927e-05
"RAG1_HUMAN",0.0117314280063954,0.00458583837582358,0.00287132110089063,0.00139963069428103
"RAG2_HUMAN",0.0160106324569219,8.62895995561594e-05,0.00404801615504455,2.53382431637592e-05
"RAI1_HUMAN",0.00217705980776539,0.0125456303600786,0.00488313371036263,0.00181356197954805
"RAI14_HUMAN",0.0172832503466414,0.00235901088377653,0.000117484616767863,3.46194097473121e-05
"RAI2_HUMAN",7.21981562965847e-06,0.00167672150831468,0.0132721239321284,0.00834596299867197
"RALA_HUMAN",0.00198600892595518,0.00777628353662724,0.00185056489361971,0.0111850212173029
"RALB_HUMAN",0.00976171811002013,0.00821701860485322,0.00130603331857539,0.00129279422418794
"RBP1_HUMAN",0.00883708122711214,0.00203365316326497,0.00971342980513691,0.00056187586434615
"RGPA1_HUMAN",0.0106392171624786,0.000131197216170944,0.0027978475687037,0.00824992331755858
"RGPA2_HUMAN",0.0092546065564227,3.96420980428131e-05,0.0118475074941626,5.17652368624431e-05
"RLGPB_HUMAN",0.0128098137499312,0.00123383026648337,0.00613237673756393,0.000423157422583856
"GNDS_HUMAN",0.000482514825687407,0.015352550589409,0.00481663085405552,0.00067730505108781
"RGPS1_HUMAN",0.0064393602842176,0.00177610895860934,0.000494447867283681,0.0142180431340955
"RGPS2_HUMAN",0.005672869765804,0.00449956408188618,0.00898754229171494,0.00245527374788068
"RALY_HUMAN",0.012822564689512,0.00226900722896897,0.000119494530817119,0.00585908293975944
"RALYL_HUMAN",0.00648375167194612,0.00116848468968722,0.00944074721441216,0.00492510396949588
"RAMAC_HUMAN",0.00595766897888419,1.51884711984756e-05,0.0147727701474515,0.00104821163695412
"RAMP1_HUMAN",0.000245505873946678,0.0184085805807737,0.000765668971251119,0.00181202652367959
"RAMP2_HUMAN",0.000277108004350307,0.0142914735177999,0.00639142490084576,0.000464635635436159
"RAMP3_HUMAN",0.00867152420851301,0.00138888987749477,0.00311895683742528,0.00889890709933408
"RAN_HUMAN",0.00237001763629946,0.0144440199215518,7.02859454996487e-06,0.00471157989406506
"RANG_HUMAN",0.00277528550246176,0.00293337738129856,0.0106348918993337,0.00622162373188626
"RBP10_HUMAN",0.00479890970113294,0.0146400273153477,0.000884520499663319,0.000383994599278748
"RBP17_HUMAN",0.00187273610589562,0.00252291182025606,0.00629762243416697,0.0127060111612225
"RANB3_HUMAN",0.000936264689242685,0.0121664926626965,0.00834690855455424,1.60090047690623e-06
"RNB3L_HUMAN",0.00365734428575018,7.62602174015797e-05,0.000626624698321867,0.0196855793867521
"RNBP6_HUMAN",0.0122342635565351,0.00367073656417335,0.00156279464707592,0.00331583398161846
"RANB9_HUMAN",0.0011868239065836,0.00823642219448266,0.0113041297876764,0.00112150195974855
"RAGP1_HUMAN",0.00853044588516224,0.00192477254919409,0.00304014787246356,0.0085217762758212
"MOG1_HUMAN",0.00141097947020953,0.0183208666795361,0.000944302966370918,0.000224647274291181
"RAP1A_HUMAN",0.00110649928654776,0.00721454243251472,0.000461458778750943,0.0145372284003142
"RAP1B_HUMAN",0.000204999840500666,0.00295673098799912,0.0186630467551376,0.000543125697909602
"RPGP1_HUMAN",0.00109480406421737,0.00581626383240225,0.0142365341205251,0.000888614643528216
"RPGP2_HUMAN",0.0129974428606607,0.000469620945318285,0.00695381799997115,0.000188303801776082
"GDS1_HUMAN",0.000821089341937408,0.000183754384297791,0.0117275765417167,0.0108228156430702
"RAP2A_HUMAN",0.000187876497311199,0.00589238003791754,0.00230423085113733,0.0152548883796352
"RAP2B_HUMAN",0.00176075229772057,0.0146788939770687,0.00042405306482555,0.0047448982238655
"RAP2C_HUMAN",0.00228059805075157,0.016765481912439,7.83577990912166e-06,0.00202770935826957
"RPGF1_HUMAN",4.14487039757469e-08,0.016367209119458,0.000123432422326833,0.00530235678469792
"RPGF2_HUMAN",0.0108506537451158,0.00128426541504729,0.000568113954757619,0.00907376110702952
"RPGF3_HUMAN",0.000987223431250759,0.00747728471977877,0.00409975455087009,0.010319581431686
"RPGF4_HUMAN",0.00778298569580479,0.0116293516881905,0.00104176157961133,1.16191504102754e-05
"RPGF5_HUMAN",0.00516968442251746,0.00673801982302247,0.00668588472688082,0.00296733611102436
"RPGF6_HUMAN",0.00165646245069707,0.00981701958034376,0.00389497498653155,0.00687022305603429
"RPGFL_HUMAN",0.00187916084862463,0.0069276341363222,0.00316717819037832,0.0108776844079942
"RAPH1_HUMAN",0.000273113369142593,0.00312277081506024,0.0132280688086919,0.00631155891749349
"RAPSN_HUMAN",0.0056468448884686,7.16574547089239e-05,0.014256260135384,0.00195412583521114
"RARA_HUMAN",0.00859484350310956,0.00561093431667971,0.00662484474073402,2.82485425269552e-06
"RARB_HUMAN",0.0102125583554531,0.00410973194230682,0.00626618883403435,0.000137774758656817
"RARG_HUMAN",0.0187869797583797,9.40100534272005e-06,9.45916071068376e-05,0.000963988661315578
"TIG1_HUMAN",0.00354737361747508,0.00687459602632842,0.0106106634888996,0.000509292392195971
"RARR2_HUMAN",0.0183728151896768,0.000156753805216339,0.000104464814108386,0.00130633793462802
"SYRC_HUMAN",0.00204464038458044,0.0151365437343722,0.00281107173321182,0.00116976120953467
"SYRM_HUMAN",0.00547181183476958,3.5453526203467e-06,0.0151325965731211,0.00128414117389172
"RASA1_HUMAN",0.000490777120722753,0.0059548626672541,0.00290142336205501,0.0141258832429139
"RASA2_HUMAN",5.22511762488672e-07,9.00430545312197e-05,0.0136918321851592,0.00979900495294857
"RASA3_HUMAN",2.17065839387677e-05,0.0046508215743645,0.0165255146176993,0.00111825370307337
"RASL2_HUMAN",0.00517476086078119,0.00791773134524953,0.00742531655129976,0.000715254081229697
"NGAP_HUMAN",0.00878984229692315,0.00297582559571345,0.00459476523931676,0.00519041469408321
"RASL3_HUMAN",0.00061460993712704,0.0182869362668753,0.000725449722583536,0.00153027245392063
"RASD1_HUMAN",0.00298025892726015,0.00063600438283982,0.00452492004920155,0.0155353807930723
"RHES_HUMAN",0.00132148379729273,0.00188858716683379,0.012359644419846,0.00742257955789291
"RASEF_HUMAN",0.000334090394955534,0.00655692834467526,0.00767341025555365,0.00828407583071422
"RGF1A_HUMAN",0.00336158437496651,4.93887899108568e-06,0.00575907838267435,0.0144319081945492
"RGF1B_HUMAN",0.00263988369581395,0.0088583965441887,0.00596837123091521,0.00445454410434938
"RGF1C_HUMAN",0.0108177605647212,0.00471680715321506,0.00311261566251295,0.00214418896759706
"RGRF1_HUMAN",0.0120475974817985,0.00185426294447253,0.0051155039582032,0.00178560775781575
"RGRF2_HUMAN",0.00828079250598947,0.00395046374550119,0.00170089965702205,0.00789288372956875
"GRP1_HUMAN",0.00327010095608131,0.00853151785548797,0.00208505437571673,0.00836750746547665
"GRP2_HUMAN",0.0118358852012249,0.00474762579268611,0.00127993632351871,0.00284393165642476
"GRP3_HUMAN",3.99897757694047e-05,0.0194424807144719,0.00139796209927203,0.000125002547236663
"GRP4_HUMAN",0.000619700975007511,0.000414869663043073,0.000111037313746141,0.0237460197767366
"RAIN_HUMAN",1.26150509689248e-05,0.0192750081152975,0.000101433627431828,0.00180655419356769
"RSLAA_HUMAN",0.00865432494902904,0.00645245342898305,0.00528179205792486,0.000408934292332165
"RSLAB_HUMAN",0.00535879001152753,0.0147716739167665,7.56688193438248e-05,0.000408876613966736
"RSLBA_HUMAN",0.00415825494364998,0.00289637655731003,0.000592496082835707,0.0156829501274798
"RSLBB_HUMAN",0.00147671341713513,0.00608534836837213,0.0120033776068942,0.00256302499542046
"RASLC_HUMAN",0.00527987685939167,0.00260291959208331,0.000586294070016466,0.0146056775004479
"RASF1_HUMAN",0.00314648488720708,0.00505098556507724,0.0108156305745496,0.00299245554082221
"RASFA_HUMAN",0.00410811939867348,0.000314433436381457,0.0143540438990597,0.00352512378331553
"RASF2_HUMAN",0.00724233581061446,0.000535034973343323,0.00490117406033077,0.00977418481395144
"RASF3_HUMAN",0.00391766388227062,0.0150541650618416,0.000168950463487956,0.00181191562444034
"RASF4_HUMAN",0.0176944826375994,0.000142875707977648,5.81607494209003e-05,0.00224422373636911
"RASF5_HUMAN",0.00660401289674785,0.0112859103519982,0.00211989163106256,0.000735558712087096
"RASF6_HUMAN",0.00650886695471329,7.61400375395603e-05,0.0149957618030566,1.97022023638007e-05
"RASF7_HUMAN",0.00844578706476189,0.0072585522987876,0.000179724279881827,0.00538973525289951
"RASF8_HUMAN",0.0020637806948482,0.0180420912535939,9.72326439349894e-05,0.000667597373350008
"RASF9_HUMAN",0.0024357294469968,0.00860518789079846,0.00939500072521126,0.00120332424403631
"RAVR1_HUMAN",0.0114372869866862,0.000346391048783731,0.00883285103849911,0.000243117579211603
"RAVR2_HUMAN",0.00801712515517695,0.0010727810951895,0.0116854223295928,0.000573679170997949
"RX_HUMAN",0.0129983567111817,0.000193818546391105,0.00659130928677772,0.000923422508143373
"RAX2_HUMAN",0.00562874203968028,0.000238859008180443,0.000406542779070543,0.01720768121333
"RB_HUMAN",0.0172727175299114,0.000307805935412863,0.00185856995822894,0.000580055260807721
"RBCC1_HUMAN",0.0173735540930699,2.53666944179742e-05,0.0022750363485662,0.000327117620256684
"RBAK_HUMAN",2.15364101434901e-06,0.00337985555999303,0.00319842590765276,0.0175244761478608
"RBBP4_HUMAN",0.00543091455096766,0.00120771739154344,8.20304970129582e-06,0.0167375505544191
"RBBP5_HUMAN",0.00589222386138384,0.00987418345800946,0.000434054173265517,0.00522771021017454
"RBBP6_HUMAN",0.00403254247763631,0.0118792718935283,0.00463171096140207,0.000518157190117735
"RBBP7_HUMAN",0.000315479710690589,0.00838880811509982,0.00389673276010585,0.0103084375765864
"CTIP_HUMAN",0.00363697039587552,0.00749666123956607,8.30429004953052e-06,0.0114583070600897
"RB8NL_HUMAN",0.00224892571254924,0.0177655897329903,5.8349741491996e-05,0.000806793785520952
"RBBP9_HUMAN",0.00232562158627843,0.000479743920103117,0.00102582595525084,0.0204616971438641
"HOIL1_HUMAN",0.0113896967131678,1.4163424025836e-05,0.00231928370916596,0.0079621395061939
"RBFA_HUMAN",0.0112338860906076,0.00764804140529258,0.000842410539333251,0.00060785431373818
"RFOX1_HUMAN",0.00286514090755916,0.0125084869797783,0.000339802689393701,0.00603859887833725
"RFOX3_HUMAN",0.00587684490850904,0.00079566981120731,0.0012488210877781,0.015280122973421
"RBIS_HUMAN",0.00498987733775884,0.00556454152808857,0.00917896083932063,0.00183412260609556
"RBSK_HUMAN",3.56931192427717e-05,0.000517641167142813,0.0219583290974519,2.77967910672803e-05
"RBL1_HUMAN",0.00381423827984671,0.000537771583030965,0.0063027268297503,0.0126037720197458
"RBL2_HUMAN",0.01168296933208,0.00517772943776657,0.00336563685913393,0.000197677292188891
"RBM10_HUMAN",0.00029840720208094,0.0202008004277998,0.000275955996219176,0.000130058003775681
"RBM11_HUMAN",0.0160199167268318,0.00114885139947738,0.0026969670155268,0.000238327234770469
"RBM12_HUMAN",0.0155020413770881,0.00328603789357324,0.000149493010234591,0.00116515818904003
"RB12B_HUMAN",0.0149132008946541,0.00436630931930416,0.000496830708735228,0.000231150406613651
"RBM14_HUMAN",0.00548937928947974,0.00551283295936012,0.0102253573074865,9.0183616178698e-05
"RBM15_HUMAN",0.00234687645528901,0.000924677321642426,0.0132918125896197,0.00623106439472239
"RB15B_HUMAN",0.0165996730189962,0.00159135974507676,0.000603099735246316,0.00129491929815784
"SPF45_HUMAN",0.00029939525354945,0.00142284583871077,0.016680240648182,0.00447991990604795
"RBM18_HUMAN",0.0011175765620115,0.00313365427937052,0.0028778912409585,0.0167484427244832
"RBM19_HUMAN",0.00658748950340879,0.00455324425269111,0.000569378217353241,0.0105979304593166
"RBM20_HUMAN",0.0135764386962778,0.0054755582654348,4.00589003092986e-05,0.0011169642847399
"RBM22_HUMAN",0.00272043011273363,0.00131664088275917,0.0178789854500207,0.000168652480173204
"RBM23_HUMAN",0.0159660820930761,0.000561349238302392,0.00126730902652261,0.00260831466921037
"RBM24_HUMAN",0.0161020799845138,0.000439334641048125,0.00346423732964166,0.000133121369688483
"RBM25_HUMAN",0.00867152420851301,0.00138888987749477,0.00311895683742528,0.00889890709933408
"RBM26_HUMAN",0.00248381097628926,0.01784348791292,0.000302890853746592,0.000139338174841613
"RBM27_HUMAN",0.0171695989861384,6.44623504649096e-05,0.00071562806796959,0.0022790051066309
"RBM28_HUMAN",0.000418118053094138,0.00126566965662872,0.0207325575105269,1.90576566968305e-06
"RBM3_HUMAN",0.00172817318581297,0.0157008482320617,0.00329955354292603,0.000351118161286247
"RBM33_HUMAN",0.0116222482138923,0.00167735747965649,0.00145176476446614,0.00662632801109637
"RBM34_HUMAN",0.000786647734099152,0.017026379517972,0.000359769830909686,0.00323628750597299
"RBM38_HUMAN",0.00692703253173426,0.00761583117523452,0.00075160081463607,0.00626889340791943
"RBM39_HUMAN",0.0162816560189974,0.00217167693499541,0.00127850145258204,0.000250693273555366
"RBM4_HUMAN",7.71495741003945e-05,0.0114814077021527,0.00996344039764935,0.000127318027907625
"RBM41_HUMAN",0.00135902350283403,0.0158979876119514,1.009659577303e-05,0.004251994176504
"RBM42_HUMAN",0.00333091787124781,0.0164139421111278,0.00054979453406367,0.000501055966992972
"RBM43_HUMAN",0.000620518248291924,0.0177431993292565,0.00263993167068538,4.47738905251686e-05
"RBM44_HUMAN",1.39284639470122e-05,0.0204555769481758,0.000356334062862503,9.81448903735331e-05
"RBM45_HUMAN",4.7202556800445e-05,0.00911976610314405,0.000974908655039557,0.0130270674668892
"RBM46_HUMAN",0.00927335198487438,0.00120366459585506,0.00732857138558405,0.00366012673238831
"RBM47_HUMAN",0.00182452162550046,0.00603293401376614,0.0139586772690428,1.66367457159913e-06
"RBM48_HUMAN",0.00174105057398562,0.0146255012609576,0.000889294672765913,0.00431610932171618
"RBM4B_HUMAN",0.00411213033935149,0.000854554419016779,0.0158805981083837,0.0011681402980924
"RBM5_HUMAN",0.0021665903910257,0.0182488543997679,0.000307799930261561,5.20113254388257e-05
"RBM6_HUMAN",6.61916874320561e-07,0.018989099385682,0.0020452922926337,5.10548393194073e-07
"RBM7_HUMAN",0.00370642569982137,0.000374941751176278,0.0142775442781683,0.00405238257413469
"RBM8A_HUMAN",0.00310532128049605,0.0115534169982564,0.00475455504824191,0.0019625913737776
"RBMS1_HUMAN",0.0178842869950225,6.33734297287466e-05,0.000128966834258662,0.00201782361290146
"RBMS2_HUMAN",0.0078924388385063,2.2420097437164e-05,0.0121155087814076,0.00152009222090045
"RBMS3_HUMAN",0.000999880920927105,0.00219592226222022,0.0141558291571301,0.00546310575755946
"RBMX2_HUMAN",0.00176041794905302,0.0066184743746429,0.0120649482122126,0.00148826298735892
"RMXL1_HUMAN",0.0137496210328742,0.00275060306212108,0.00197510431948585,0.00202271312620586
"RMXL2_HUMAN",0.00371289543068492,0.000857538468397567,0.00811658460160554,0.0103272691197553
"RMXL3_HUMAN",8.61719244912818e-05,0.0178762678668443,0.00304443604351405,0.000118688510223382
"RBY1F_HUMAN",0.0106835925645278,0.000496392769317961,0.00594533383518821,0.00424589921258252
"RET1_HUMAN",0.00271490204828556,0.0156952253731876,0.002478662623126,7.6530697869828e-06
"RET2_HUMAN",0.000821089341937408,0.000183754384297791,0.0117275765417167,0.0108228156430702
"RET3_HUMAN",0.010691655005523,0.000824700578312956,0.00623252900508545,0.00351991622753639
"RET4_HUMAN",0.000141210565252748,0.0138131370577988,0.00598834496720057,0.00166441559215999
"RET5_HUMAN",0.00129426899592871,0.00853682599016753,0.000394049439263438,0.0127781453051891
"RET7_HUMAN",9.00262884735058e-05,0.00520889880250069,0.0127969888904598,0.0045125880323168
"SUH_HUMAN",0.00519887425413546,0.00163132677000652,0.0113276603709385,0.00391197579918989
"RBPJL_HUMAN",0.000181835055397208,0.00642828411173789,5.73756375968871e-07,0.0171836296976128
"RBPMS_HUMAN",0.000187923361987192,0.0101529314630728,0.0064148471472035,0.00554023298323001
"RBPS2_HUMAN",0.00349257950794483,0.016342367105052,0.000380299737455852,0.000568931091924564
"RBNS5_HUMAN",0.00264210094662033,0.00542386310846531,0.00318344670380608,0.0116937281052877
"RBX1_HUMAN",2.43994370599875e-07,0.0113039919808713,0.0090331191854602,0.00147630566264977
"RC3H1_HUMAN",0.00500350536318964,0.00731766618544197,0.00802619668540739,0.000988408039194569
"RC3H2_HUMAN",0.00438363010700008,0.00512382781726585,0.00692072675272203,0.00565859205482086
"E9PDJ2_HUMAN",0.00294466892925381,0.00352053461346537,0.0146408183228527,0.000833358495993624
"RCAN2_HUMAN",0.00729715332993546,0.0122722736067059,0.000791333614490929,0.000138665892512694
"RCAN3_HUMAN",0.00951552298536743,0.00315871588489173,0.000880173517192318,0.00817867822450827
"RCBT1_HUMAN",0.000593175945215919,0.00427543347170211,0.00750009795981246,0.0108944950843546
"RCBT2_HUMAN",0.000211115880399539,5.14097485626871e-05,0.00738640103182296,0.0166013323174397
"RCC1_HUMAN",0.0028910535885264,0.000444702951671045,0.0170601190453386,0.00191311144828593
"RCC1L_HUMAN",0.00971997878882305,0.00687499211000202,0.00116666034922838,0.00311887454709736
"RCC2_HUMAN",0.00683895189555916,0.000577352451595204,0.00304794551567551,0.0123052262397802
"RCCD1_HUMAN",0.00815563481452523,0.00167493426625405,0.0038769868576523,0.00837089907285742
"FACE2_HUMAN",0.0093270146107393,0.00324000518666422,0.00807108145196931,0.000310005337871933
"ZN363_HUMAN",0.00122086145489552,0.00759818613544743,0.00158282155650896,0.0126788333085792
"RCL1_HUMAN",0.000551674735520276,0.00017925305093722,0.000146648295753719,0.0240774871062823
"RCN1_HUMAN",0.000902847266346956,0.014412719987327,0.0031874614194234,0.00308634313169408
"RCN2_HUMAN",0.0105213259947088,0.00723435645201745,0.00247228738956641,0.000203765393326285
"RCN3_HUMAN",0.00103788434351956,0.0170163531670205,0.000150361263133051,0.00315963562666841
"RCOR1_HUMAN",0.0143512965754444,0.0010224841047636,0.00486692245935201,0.000111808344258253
"RCOR2_HUMAN",0.0116316032571688,0.00692696842846408,6.89686030439933e-05,0.00182877618530718
"RCOR3_HUMAN",0.0029354804674657,0.00124373100450913,0.00801527790616503,0.010971330304277
"CPZIP_HUMAN",0.00301266490853425,0.00255127739427167,0.0162915751979252,7.49159242919347e-05
"RECO_HUMAN",0.00319309513332418,0.00512540157793452,0.000148346539082709,0.0147288904886009
"RD3_HUMAN",0.00867152420851301,0.00138888987749477,0.00311895683742528,0.00889890709933408
"RD3L_HUMAN",0.00534114496905544,0.00891689862496041,0.00596475445962264,0.000925273842231916
"RDH10_HUMAN",0.00783946831583315,0.00802163434851192,0.00477227415569401,0.000130213660450055
"RDH11_HUMAN",0.00936609999836934,0.00298172097219698,0.00824506702151255,0.000377299132093205
"RDH12_HUMAN",0.0175672468544059,1.09485548022533e-06,3.70802046510344e-05,0.00260167891193394
"RDH13_HUMAN",0.0017921970885631,0.0142652051978306,0.001355330002526,0.00416546431287203
"Q53RX3_HUMAN",0.00146648599227011,0.00206484847298734,7.63672052947694e-05,0.0207107465820568
"RDH16_HUMAN",0.00867152420851301,0.00138888987749477,0.00311895683742528,0.00889890709933408
"RDH5_HUMAN",0.008039099913714,0.00058117699949455,0.0014501304639563,0.0125424661965846
"RDH8_HUMAN",0.000821089341937408,0.000183754384297791,0.0117275765417167,0.0108228156430702
"RDM1_HUMAN",0.00150789352344716,0.0071016624662534,0.00103776456502489,0.0135165650341103
"RADI_HUMAN",0.00442722062968685,0.00172847479219274,0.0149856687104769,0.000708218176644575
"RE114_HUMAN",0.00407386096125144,0.00680179655809144,0.000203103356669563,0.0115185798010938
"REC8_HUMAN",0.00589587294876357,0.0105284514434737,2.392134316166e-05,0.00489155681316609
"RECK_HUMAN",0.0127966763195282,0.00623261727324653,5.75963668238811e-05,0.0011846821604414
"RECQ1_HUMAN",0.00757727967442988,2.44404602283501e-05,0.00375963741099232,0.011232072982818
"RECQ4_HUMAN",0.00487492010515487,0.0134012500246782,0.00226513402907614,0.000241080767930483
"RECQ5_HUMAN",0.0174556428127184,0.000580768095820637,0.00100495628074558,0.000967738884608009
"RELD1_HUMAN",0.00445627698504182,0.00401323910880966,0.0128855039973633,0.000257672556734646
"REEP1_HUMAN",0.0101613025848015,2.42657187017137e-05,0.00663045407438383,0.00472100923286322
"REEP2_HUMAN",0.00273329874057837,0.00202429746669642,0.00752210528540182,0.0108393586636782
"REEP3_HUMAN",0.00599376483942747,0.00553771801840195,0.000938151613591964,0.00976174540026513
"REEP4_HUMAN",0.000254385187971294,0.00306386246608597,9.09817071213285e-05,0.0210443637612517
"REEP5_HUMAN",0.00324212331367206,0.0142657720773578,0.000915184979905201,0.00279651775384923
"REEP6_HUMAN",0.00050098149395485,0.00737019934299602,0.0101520822350398,0.00432823609208118
"REG1A_HUMAN",0.0132154121835866,0.00110972452602261,0.00415042227975413,0.00226113670171925
"REG1B_HUMAN",0.0141526603609564,0.000206655235653582,0.00607799022256096,1.86979798557852e-07
"REG3A_HUMAN",5.46482169331284e-06,0.00310570610582387,0.0154081564001272,0.00424609694665935
