"","IDs","Slide_18.B.02912_Glo_ROI_1","Slide_18.B.02912_Glo_ROI_2","Slide_18.B.02912_Glo_ROI_3","Slide_18.B.02912_Glo_ROI_4","Slide_18.B.02912_Glo_ROI_5","Z_scores_Slide_18.B.02912_Glo_ROI_1","Z_scores_Slide_18.B.02912_Glo_ROI_2","Z_scores_Slide_18.B.02912_Glo_ROI_3","Z_scores_Slide_18.B.02912_Glo_ROI_4","Z_scores_Slide_18.B.02912_Glo_ROI_5","hclust_clusters"
"SEM6A_HUMAN","SEMA6A@SEM6A_HUMAN",3.95419631038688,4.37155886261196,1.76553474636298,2.56071495447448,4.82781902461732,0.356205397156948,0.680641372673337,-1.34514645104712,-0.727014648961421,1.03531433017826,3
"SEM6B_HUMAN","SEMA6B@SEM6B_HUMAN",1.76553474636298,3.52356195605701,1.76553474636298,2.56071495447448,1.37851162325373,-0.505829414864927,1.54677035001527,-0.505829414864927,0.422590065338178,-0.95770158562359,1
"SEM6C_HUMAN","SEMA6C@SEM6C_HUMAN",7.41278152533848,7.55612281784117,7.56529252058102,7.80928581019891,7.01234519041983,-0.198993175426093,0.289563890551859,0.320817432279104,1.15243157229936,-1.56381971970422,1
"SEM6D_HUMAN","SEMA6D@SEM6D_HUMAN",3.10433665981474,2.20163386116965,4.37155886261196,3.88752527074159,3.95419631038688,-0.464557296554581,-1.51422679947507,1.00897807045269,0.446140223336238,0.523665802240726,2
"SEM7A_HUMAN","SEMA7A@SEM7A_HUMAN",3.78659636189081,4.20163386116965,3.78659636189081,2.56071495447448,3.68929916053589,0.294682145389106,0.968058449060573,0.294682145389106,-1.69424534260875,0.136822602769963,4
"SEMG1_HUMAN","SEMG1@SEMG1_HUMAN",3.78659636189081,2.20163386116965,1.76553474636298,3.15380533607904,4.37155886261196,0.676373122495413,-0.790607268998799,-1.19424385338379,0.090686062797152,1.21779193709002,2
"SEMG2_HUMAN","SEMG2@SEMG2_HUMAN",2.37851162325373,3.52356195605701,1.76553474636298,3.88752527074159,2.94485844580754,-0.609831233028109,0.729200696759206,-1.32665178393662,1.15482259797357,0.0524597222319552,3
"SENP1_HUMAN","SENP1@SENP1_HUMAN",3.78659636189081,2.78659636189081,2.78659636189081,3.15380533607904,3.95419631038688,0.895294076694284,-0.92057748988049,-0.92057748988049,-0.253773154660996,1.19963405772769,2
"SENP2_HUMAN","SENP2@SENP2_HUMAN",4.24031432933371,4.52356195605701,1.76553474636298,1.58496250072116,3.95419631038688,0.722851423601138,0.922292177797577,-1.01969417936623,-1.14683898645381,0.521389564421319,4
"SENP3_HUMAN","SENP3@SENP3_HUMAN",4.10433665981474,4.20163386116965,4.95419631038687,4.56071495447448,4.68929916053589,-1.134703985477,-0.857098622698107,1.2900892595787,0.167420436286041,0.534292912310362,5
"SENP5_HUMAN","SENP5@SENP5_HUMAN",4.10433665981474,3.20163386116965,3.36457243229586,3.15380533607904,3.36457243229586,1.73346561393322,-0.614142751053565,-0.190397579188568,-0.738527704502517,-0.190397579188568,2
"SENP6_HUMAN","SENP6@SENP6_HUMAN",4.10433665981474,3.78659636189081,3.36457243229586,2.56071495447448,3.36457243229586,1.15189454160439,0.604131423665537,-0.123409731895036,-1.50920650147985,-0.123409731895036,1
"SENP7_HUMAN","SENP7@SENP7_HUMAN",4.24031432933371,4.20163386116965,4.37155886261196,3.56071495447448,3.68929916053589,0.628166310828191,0.521414600575253,0.990379568676502,-1.24741583686822,-0.892544643211728,1
"SENP8_HUMAN","SENP8@SENP8_HUMAN",2.37851162325373,2.78659636189081,2.78659636189081,3.88752527074159,5.0703893278914,-0.913873552904337,-0.542203901423424,-0.542203901423424,0.460484572603852,1.53779678314733,5
"SPS1_HUMAN","SEPHS1@SPS1_HUMAN",2.78659636189081,2.78659636189081,4.10433665981474,3.56071495447448,1.37851162325373,-0.133065309834201,-0.133065309834201,1.14912355723972,0.620168269475382,-1.5031612070467,1
"SPS2_HUMAN","SEPHS2@SPS2_HUMAN",3.95419631038688,2.78659636189081,2.78659636189081,1.58496250072116,3.68929916053589,1.06689096657249,-0.186498950089364,-0.186498950089364,-1.47642343753855,0.782530371144793,4
"SPCS_HUMAN","SEPSECS@SPCS_HUMAN",1.76553474636298,3.52356195605701,2.78659636189081,1.58496250072116,4.17791779219584,-0.899657550118484,0.678524583578357,0.0169501054081354,-1.06175736879139,1.26594022992338,4
"SEPT1_HUMAN","SEPTIN1@SEPT1_HUMAN",3.36457243229586,2.20163386116965,4.37155886261196,2.56071495447448,2.37851162325373,0.43324091743433,-0.861379131026055,1.5542501036309,-0.461638685608276,-0.664473204430896,2
"SEP10_HUMAN","SEPTIN10@SEP10_HUMAN",3.10433665981474,2.78659636189081,4.78135971352466,4.73335434061383,4.68929916053589,-0.926753533136301,-1.24869756714173,0.772456704152344,0.723816215332292,0.6791781807934,2
"SEP11_HUMAN","SEPTIN11@SEP11_HUMAN",5.30742852519225,5.10433665981474,4.5909612413426,4.88264304936184,5.36806987653208,0.802792002792433,0.167752236612345,-1.43750066262686,-0.525452576312741,0.992408999534822,3
"SEP12_HUMAN","SEPTIN12@SEP12_HUMAN",3.36457243229586,2.20163386116965,3.36457243229586,3.15380533607904,2.94485844580754,0.743980660997361,-1.66818150360654,0.743980660997361,0.306808459764668,-0.126588278152842,2
"SEP14_HUMAN","SEPTIN14@SEP14_HUMAN",3.59693514238723,4.00898878322726,1.76553474636298,2.56071495447448,2.94485844580754,0.707004018805782,1.17572503996469,-1.37625839825559,-0.47172160447421,-0.0347490560406739,3
"SEPT2_HUMAN","SEPTIN2@SEPT2_HUMAN",5.30742852519225,5.28540221886225,4.95419631038687,5.46923479366766,5.17791779219584,0.360654526726351,0.244841925699271,-1.49661291295554,1.21141926838895,-0.320302807859029,3
"SEPT3_HUMAN","SEPTIN3@SEPT3_HUMAN",2.37851162325373,1.20163386116965,1.76553474636298,1.58496250072116,3.36457243229586,0.378306697028444,-1.01532244908923,-0.347565155642445,-0.561394282688507,1.54597519039174,2
"SEPT4_HUMAN","SEPTIN4@SEPT4_HUMAN",5.6409679104499,5.5909612413426,2.78659636189081,4.37155886261196,3.68929916053589,0.99481754287012,0.954210352513007,-1.32303347363253,-0.035987663051345,-0.59000675869925,3
"SEPT5_HUMAN","SEPTIN5@SEPT5_HUMAN",4.48542682717024,3.52356195605701,3.78659636189081,3.15380533607904,3.95419631038688,1.41946704665925,-0.517977458103483,0.0118418329954894,-1.26276287754276,0.349431455991504,2
"SEPT6_HUMAN","SEPTIN6@SEPT6_HUMAN",3.78659636189081,1.20163386116965,3.78659636189081,1.58496250072116,3.68929916053589,0.750912595524383,-1.23631427133195,0.750912595524383,-0.941624901122626,0.676113981405812,2
"SEPT7_HUMAN","SEPTIN7@SEPT7_HUMAN",5.48542682717024,5.44625622988956,4.37155886261196,4.73335434061383,4.95419631038687,1.02559905706718,0.943153048243954,-1.31886271807086,-0.557358037460409,-0.0925313497798605,3
"SEPT8_HUMAN","SEPTIN8@SEPT8_HUMAN",3.95419631038688,3.78659636189081,3.36457243229586,3.56071495447448,4.17791779219584,0.579956126658399,0.0556717358674839,-1.26449906855294,-0.650928099877943,1.279799305905,3
"SEPT9_HUMAN","SEPTIN9@SEPT9_HUMAN",5.10433665981474,4.66106547980695,3.36457243229586,4.56071495447448,3.95419631038688,1.14454193280363,0.490210028626788,-1.42359985297902,0.342078245448853,-0.553230353900255,3
"SRAC1_HUMAN","SERAC1@SRAC1_HUMAN",3.36457243229586,2.78659636189081,2.78659636189081,3.56071495447448,3.36457243229586,0.531213884621725,-1.06821222873624,-1.06821222873624,1.07399668822902,0.531213884621725,2
"PAIRB_HUMAN","SERBP1@PAIRB_HUMAN",5.17791779219584,5.00450139223494,1.76553474636298,4.37155886261196,4.82781902461732,0.672786884202285,0.549773437353911,-1.74779733118619,0.100793743141564,0.424443266488437,3
"SERF1_HUMAN","SERF1A@SERF1_HUMAN",4.37155886261196,4.20163386116965,4.78135971352466,4.73335434061383,3.95419631038688,-0.104774947239833,-0.587765598036877,1.06003292681925,0.923583633853792,-1.29107601539634,1
"SERF2_HUMAN","SERF2@SERF2_HUMAN",3.95419631038688,4.37155886261196,3.36457243229586,1.58496250072116,3.68929916053589,0.521689700899771,0.909614343814374,-0.0263461282443488,-1.68043450668871,0.275476590218918,4
"SRGEF_HUMAN","SERGEF@SRGEF_HUMAN",2.78659636189081,3.20163386116965,4.37155886261196,4.14567745519564,4.82781902461732,-1.27610303389254,-0.785731902993295,0.596546679114118,0.329665442126327,1.13562281564539,5
"SEHL2_HUMAN","SERHL2@SEHL2_HUMAN",2.37851162325373,2.78659636189081,1.76553474636298,3.56071495447448,3.95419631038688,-0.578222831120176,-0.116091429438468,-1.2723822458096,0.760551278282874,1.20614522808537,5
"SERC1_HUMAN","SERINC1@SERC1_HUMAN",5.95419631038687,6.40769264866568,6.10643207781693,5.73063995591679,5.36806987653208,0.104108895958467,1.26157016291344,0.492661105474044,-0.466475250901165,-1.39186491344479,1
"SERC2_HUMAN","SERINC2@SERC2_HUMAN",3.59693514238723,4.37155886261196,1.76553474636298,3.56071495447448,4.68929916053589,0.000111560757866255,0.682881688713655,-1.61412442257737,-0.0318136975192732,0.962944870625117,3
"SERC4_HUMAN","SERINC4@SERC4_HUMAN",3.36457243229586,2.78659636189081,1.76553474636298,2.56071495447448,1.37851162325373,1.24477097940723,0.520533328303476,-0.758916295871865,0.237490779810827,-1.24387879164967,1
"SERC5_HUMAN","SERINC5@SERC5_HUMAN",4.10433665981474,4.20163386116965,4.37155886261196,4.56071495447448,4.82781902461732,-1.06642137794279,-0.730494302789912,-0.143813412333021,0.509264495375111,1.43146459769061,5
"SERP1_HUMAN","SERP1@SERP1_HUMAN",3.78659636189081,4.00898878322726,2.78659636189081,4.88264304936184,4.17791779219584,-0.187072543820616,0.106008810334804,-1.50492929628625,1.25735998428068,0.328633045491386,3
"SERP2_HUMAN","SERP2@SERP2_HUMAN",3.10433665981474,4.00898878322726,3.36457243229586,4.37155886261196,1.37851162325373,-0.121906143760942,0.658817233552192,0.102679800306429,0.971718656722612,-1.61130954682029,1
"A1AT_HUMAN","SERPINA1@A1AT_HUMAN",3.59693514238723,2.78659636189081,5.24412594328373,4.56071495447448,4.95419631038687,-0.620324242898048,-1.41622326548187,0.997514591915519,0.326281582823805,0.712751333640593,2
"ZPI_HUMAN","SERPINA10@ZPI_HUMAN",2.37851162325373,2.78659636189081,1.76553474636298,2.56071495447448,1.37851162325373,0.349970559663881,1.04821641602294,-0.698852206319357,0.661726204985497,-1.36106097435296,1
"SPA11_HUMAN","SERPINA11@SPA11_HUMAN",3.59693514238723,2.78659636189081,1.76553474636298,1.58496250072116,4.17791779219584,0.722876044441043,0.00373358727674373,-0.902416749816832,-1.06266721733979,1.23847433543883,4
"SPA12_HUMAN","SERPINA12@SPA12_HUMAN",1.76553474636298,1.20163386116965,1.76553474636298,1.58496250072116,1.37851162325373,0.915657360662996,-1.36601168778364,0.915657360662996,0.185021685657459,-0.650324719199809,2
"A0A0G2JPK4_HUMAN","SERPINA2@A0A0G2JPK4_HUMAN",3.59693514238723,2.20163386116965,3.36457243229586,1.58496250072116,2.37851162325373,1.15855057186413,-0.505207231315565,0.881481183849841,-1.24052640700521,-0.294298117393194,2
"AACT_HUMAN","SERPINA3@AACT_HUMAN",1.76553474636298,3.52356195605701,3.78659636189081,2.56071495447448,1.37851162325373,-0.793902819112371,0.872709063467086,1.12206599257066,-0.0400710374863747,-1.160801199439,1
"KAIN_HUMAN","SERPINA4@KAIN_HUMAN",2.78659636189081,3.52356195605701,4.10433665981474,3.88752527074159,2.94485844580754,-1.15363430262763,0.129128587749705,1.14002549195753,0.762643418335957,-0.87816319541556,5
"IPSP_HUMAN","SERPINA5@IPSP_HUMAN",4.10433665981474,3.52356195605701,4.37155886261196,4.88264304936184,4.17791779219584,-0.219554785536615,-1.40387180525605,0.325365302704173,1.36756927088846,-0.0695079827999584,2
"CBG_HUMAN","SERPINA6@CBG_HUMAN",2.37851162325373,2.20163386116965,4.10433665981474,1.58496250072116,3.68929916053589,-0.389438565960575,-0.556129832809215,1.23699518305251,-1.13728672382399,0.845859939541261,2
"THBG_HUMAN","SERPINA7@THBG_HUMAN",2.78659636189081,2.20163386116965,1.76553474636298,2.56071495447448,2.94485844580754,0.705434625542313,-0.527363211954405,-1.44643416950315,0.229393665223892,1.03896909069135,3
"A0A6Q8JH89_HUMAN","SERPINA9@A0A6Q8JH89_HUMAN",2.78659636189081,1.20163386116965,1.76553474636298,3.56071495447448,3.68929916053589,0.169717014972016,-1.2777341021086,-0.762757270906316,0.876673060353711,0.994101297689188,2
"ILEU_HUMAN","SERPINB1@ILEU_HUMAN",4.37155886261196,3.78659636189081,5.10433665981474,3.88752527074159,4.17791779219584,0.202561663345516,-0.915574438305127,1.60324172152078,-0.722652231245465,-0.167576715315698,2
"SPB10_HUMAN","SERPINB10@SPB10_HUMAN",3.10433665981474,2.78659636189081,1.76553474636298,2.56071495447448,3.68929916053589,0.455791734009368,0.00747798217240236,-1.43318272943676,-0.31122802361498,1.28114103686997,5
"SPB11_HUMAN","SERPINB11@SPB11_HUMAN",2.78659636189081,2.20163386116965,2.78659636189081,1.58496250072116,3.36457243229586,0.357569717720695,-0.507734620347836,0.357569717720695,-1.41994421104956,1.21253939595601,4
"SPB12_HUMAN","SERPINB12@SPB12_HUMAN",3.36457243229586,2.78659636189081,1.76553474636298,1.58496250072116,2.37851162325373,1.35015057645307,0.560746837336964,-0.833826222756558,-1.0804530524631,0.00338186142962907,1
"SPB13_HUMAN","SERPINB13@SPB13_HUMAN",2.78659636189081,2.20163386116965,2.78659636189081,1.58496250072116,2.94485844580754,0.57551037577772,-0.458220821678738,0.57551037577772,-1.54798712821571,0.855187198339007,2
"PAI2_HUMAN","SERPINB2@PAI2_HUMAN",3.59693514238723,2.20163386116965,1.76553474636298,1.58496250072116,1.37851162325373,1.68099483505705,0.108335941465762,-0.383196002652803,-0.586720898578185,-0.819413875291824,1
"SPB3_HUMAN","SERPINB3@SPB3_HUMAN",6.7839804136838,6.89965902637744,6.42794133250948,6.51569983828404,6.41278152533848,0.796804825828136,1.32061190404423,-0.815384208064916,-0.418002830228705,-0.884029691578742,3
"SPB4_HUMAN","SERPINB4@SPB4_HUMAN",2.78659636189081,2.78659636189081,3.36457243229586,3.15380533607904,4.17791779219584,-0.815688097448065,-0.815688097448065,0.193186062123269,-0.174714077604,1.61290421037686,5
"SPB5_HUMAN","SERPINB5@SPB5_HUMAN",2.37851162325373,2.20163386116965,1.76553474636298,2.56071495447448,2.37851162325373,0.401560205130515,-0.182879172512147,-1.62383756233491,1.00359632458603,0.401560205130515,3
"SPB6_HUMAN","SERPINB6@SPB6_HUMAN",5.03121873061072,5.10433665981474,4.37155886261196,4.73335434061383,3.36457243229586,0.720582331086905,0.823848503078497,-0.211070823293866,0.299901443889395,-1.63326145476093,1
"SPB7_HUMAN","SERPINB7@SPB7_HUMAN",0.765534746362977,1.20163386116965,2.78659636189081,1.58496250072116,3.36457243229586,-1.07310273232519,-0.674865048311836,0.772493531663788,-0.324816390912803,1.30029063988604,5
"SPB8_HUMAN","SERPINB8@SPB8_HUMAN",2.37851162325373,3.20163386116965,2.78659636189081,3.88752527074159,3.36457243229586,-1.29906441279541,0.135728994331117,-0.58772742592465,1.3313138383881,0.419749006000851,5
"SPB9_HUMAN","SERPINB9@SPB9_HUMAN",4.37155886261196,3.52356195605701,4.78135971352466,2.56071495447448,4.53605290024021,0.45732926246533,-0.472882432519109,0.906861025124967,-1.52907914082012,0.637771285748927,2
"ANT3_HUMAN","SERPINC1@ANT3_HUMAN",1.76553474636298,2.20163386116965,1.76553474636298,1.58496250072116,1.37851162325373,0.0865747212977756,1.52217300604283,0.0865747212977756,-0.50785254836288,-1.1874699002755,1
"HEP2_HUMAN","SERPIND1@HEP2_HUMAN",3.36457243229586,2.20163386116965,2.78659636189081,3.56071495447448,2.94485844580754,0.739451121187266,-1.44925417872391,-0.348327132905986,1.1086006089496,-0.0504704185069698,2
"GDN_HUMAN","SERPINE2@GDN_HUMAN",4.10433665981474,3.20163386116965,3.36457243229586,3.56071495447448,2.94485844580754,1.53155486865125,-0.534670211771777,-0.16171494594721,0.287241897070446,-1.12241160800271,1
"SERP3_HUMAN","SERPINE3@SERP3_HUMAN",3.10433665981474,2.78659636189081,1.76553474636298,1.58496250072116,1.37851162325373,1.27229321985458,0.859930762153953,-0.465200107282181,-0.699546255667836,-0.967477619058518,1
"PEDF_HUMAN","SERPINF1@PEDF_HUMAN",3.59693514238723,1.20163386116965,2.78659636189081,3.15380533607904,2.94485844580754,0.944695149701427,-1.68598402990948,0.0547272049593645,0.458020523648782,0.228541151599909,2
"A2AP_HUMAN","SERPINF2@A2AP_HUMAN",3.36457243229586,2.78659636189081,1.76553474636298,3.15380533607904,1.37851162325373,1.00116813891388,0.339677312868616,-0.828922783369405,0.759946213442258,-1.27186888185535,1
"IC1_HUMAN","SERPING1@IC1_HUMAN",4.87282875953489,5.65821148275179,5.10433665981474,5.46923479366766,5.53915881110803,-1.38930260527101,1.0039275211687,-0.683848226049177,0.428074892709386,0.641148417442095,5
"SERPH_HUMAN","SERPINH1@SERPH_HUMAN",5.30742852519225,4.66106547980695,3.78659636189081,5.02236781302845,4.82781902461732,1.01965069419538,-0.104317212232136,-1.6249413115165,0.523955443448976,0.185652386104284,3
"NEUS_HUMAN","SERPINI1@NEUS_HUMAN",3.10433665981474,1.20163386116965,1.76553474636298,2.56071495447448,2.94485844580754,0.974488036199583,-1.37576159204289,-0.679221992303526,0.30299761121556,0.777497936931272,2
"SPI2_HUMAN","SERPINI2@SPI2_HUMAN",2.78659636189081,2.20163386116965,3.36457243229586,3.15380533607904,3.36457243229586,-0.381216834928039,-1.56965151007578,0.793023911492768,0.364820522018283,0.793023911492768,2
"SRTD1_HUMAN","SERTAD1@SRTD1_HUMAN",3.59693514238723,3.78659636189081,3.36457243229586,3.15380533607904,4.37155886261196,-0.123869295073205,0.282879630190144,-0.622196168897638,-1.07420892138051,1.5373947551612,4
"SRTD2_HUMAN","SERTAD2@SRTD2_HUMAN",3.59693514238723,3.78659636189081,4.10433665981474,1.58496250072116,2.94485844580754,0.393748979513767,0.58357973784978,0.90160406494567,-1.62002217158644,-0.258910610722774,1
"SRTD3_HUMAN","SERTAD3@SRTD3_HUMAN",3.10433665981474,2.20163386116965,1.76553474636298,3.56071495447448,4.68929916053589,0.0347140096781405,-0.748055287675286,-1.12621407724151,0.430457678108504,1.40909767713015,3
"SRTD4_HUMAN","SERTAD4@SRTD4_HUMAN",2.78659636189081,2.20163386116965,3.36457243229586,1.58496250072116,1.37851162325373,0.633082612543198,-0.0745431686075493,1.3322569490222,-0.820526975454465,-1.07026941750338,1
"SRTM1_HUMAN","SERTM1@SRTM1_HUMAN",0.765534746362977,2.20163386116965,1.76553474636298,1.58496250072116,3.36457243229586,-1.22852159298012,0.278233312184798,-0.179321792193559,-0.368778156348539,1.49838822933742,5
"SRTM2_HUMAN","SERTM2@SRTM2_HUMAN",2.37851162325373,2.20163386116965,2.78659636189081,3.15380533607904,2.37851162325373,-0.521368896984085,-0.979483653844071,0.535573697812701,1.48664774999954,-0.521368896984085,2
"SESN1_HUMAN","SESN1@SESN1_HUMAN",3.95419631038688,2.20163386116965,1.76553474636298,2.56071495447448,3.68929916053589,1.1800794210817,-0.666625656164983,-1.12615076458892,-0.288255756452996,0.900952756125203,2
"SESN2_HUMAN","SESN2@SESN2_HUMAN",3.95419631038688,3.52356195605701,2.78659636189081,1.58496250072116,4.17791779219584,0.713181285767037,0.303003470848477,-0.398953848733378,-1.54350617381141,0.926275265929273,4
"SESN3_HUMAN","SESN3@SESN3_HUMAN",2.37851162325373,4.52356195605701,3.36457243229586,3.15380533607904,3.68929916053589,-1.33353389504908,1.40788055785819,-0.0733297347948046,-0.342694026592557,0.341677098578257,4
"SESD1_HUMAN","SESTD1@SESD1_HUMAN",2.78659636189081,4.00898878322726,2.78659636189081,2.56071495447448,4.17791779219584,-0.624297628825597,0.973671885284008,-0.624297628825597,-0.919580548250795,1.19450392061798,5
"SETBP_HUMAN","SETBP1@SETBP_HUMAN",3.95419631038688,4.66106547980695,3.36457243229586,3.56071495447448,2.94485844580754,0.395517824083211,1.48288957866845,-0.511496342896499,-0.209771713054286,-1.15713934680088,1
"SET1A_HUMAN","SETD1A@SET1A_HUMAN",3.10433665981474,3.78659636189081,1.76553474636298,3.15380533607904,4.17791779219584,-0.101658706451106,0.641712239517326,-1.56037954521466,-0.0477590307726228,1.06808504292106,5
"SET1B_HUMAN","SETD1B@SET1B_HUMAN",3.59693514238723,1.20163386116965,4.37155886261196,4.56071495447448,3.95419631038688,0.0441308792732761,-1.71978511764755,0.614569004286163,0.753864824385133,0.307220409702975,2
"SETD2_HUMAN","SETD2@SETD2_HUMAN",4.24031432933371,4.20163386116965,3.36457243229586,3.88752527074159,3.68929916053589,0.994044918125894,0.88830968422855,-1.39984478156078,0.0296761967224267,-0.51218601751609,3
"SETD3_HUMAN","SETD3@SETD3_HUMAN",3.36457243229586,4.8972404255748,4.78135971352466,4.56071495447448,4.37155886261196,-1.68772218894723,0.822394741301303,0.63261186693983,0.271252363321835,-0.0385367826157448,5
"SETD4_HUMAN","SETD4@SETD4_HUMAN",4.24031432933371,2.78659636189081,4.10433665981474,3.56071495447448,2.94485844580754,1.08398002790394,-1.12627433372615,0.877237562123408,0.0507070574350703,-0.88565031373627,2
"SETD5_HUMAN","SETD5@SETD5_HUMAN",3.95419631038688,3.52356195605701,4.10433665981474,2.56071495447448,4.68929916053589,0.236862453092726,-0.306348197948089,0.426252445182699,-1.52090235816195,1.16413565783462,4
"SETD6_HUMAN","SETD6@SETD6_HUMAN",3.36457243229586,3.78659636189081,2.78659636189081,3.15380533607904,4.37155886261196,-0.209908399873066,0.481883782343337,-1.15734123240966,-0.555403096278531,1.44076894621793,5
"SETD7_HUMAN","SETD7@SETD7_HUMAN",4.48542682717024,4.00898878322726,4.10433665981474,4.37155886261196,3.36457243229586,0.956222679146501,-0.132511311895675,0.0853732074751299,0.696016918751305,-1.60510149347726,1
"SETD9_HUMAN","SETD9@SETD9_HUMAN",2.78659636189081,2.20163386116965,3.36457243229586,1.58496250072116,2.37851162325373,0.486909166132824,-0.3939676732974,1.35726535740498,-1.32259389854999,-0.127612951690405,2
"SETB1_HUMAN","SETDB1@SETB1_HUMAN",3.10433665981474,3.52356195605701,1.76553474636298,4.14567745519564,4.37155886261196,-0.268791539132198,0.136843153057981,-1.56419166630578,0.738790676887737,0.957349375492257,5
"SETB2_HUMAN","SETDB2@SETB2_HUMAN",2.78659636189081,4.66106547980695,2.78659636189081,4.56071495447448,3.36457243229586,-0.913862400632521,1.11261458730451,-0.913862400632521,1.00412625406394,-0.289016040103413,3
"SETMR_HUMAN","SETMAR@SETMR_HUMAN",3.95419631038688,2.78659636189081,1.76553474636298,2.56071495447448,2.37851162325373,1.57647036780715,0.121480405399269,-1.15090265997046,-0.159998864027427,-0.38704924920853,3
"SETLP_HUMAN","SETSIP@SETLP_HUMAN",5.30742852519225,5.28540221886225,4.78135971352466,5.56071495447448,5.0703893278914,0.364307834335824,0.288869385030274,-1.43743844057933,1.23179488227393,-0.447533661060697,3
"SETX_HUMAN","SETX@SETX_HUMAN",4.78135971352466,4.66106547980695,4.37155886261196,3.88752527074159,3.36457243229586,0.9691345661543,0.763937589725314,0.270099434157531,-0.555561335043898,-1.44761025499325,1
"SEZ6_HUMAN","SEZ6@SEZ6_HUMAN",2.37851162325373,3.52356195605701,1.76553474636298,3.15380533607904,2.37851162325373,-0.374863207225221,1.26674616791054,-1.25366177093707,0.736642017476971,-0.374863207225221,3
"SE6L1_HUMAN","SEZ6L@SE6L1_HUMAN",3.36457243229586,4.00898878322726,3.36457243229586,2.56071495447448,3.36457243229586,0.0620513582934825,1.31602235880628,0.0620513582934825,-1.50217643368672,0.0620513582934825,4
"SE6L2_HUMAN","SEZ6L2@SE6L2_HUMAN",3.10433665981474,1.20163386116965,1.76553474636298,2.56071495447448,2.94485844580754,0.974488036199583,-1.37576159204289,-0.679221992303526,0.30299761121556,0.777497936931272,2
"SF01_HUMAN","SF1@SF01_HUMAN",4.10433665981474,4.20163386116965,4.5909612413426,3.56071495447448,4.53605290024021,-0.228355558604996,0.007000253475328,0.948758705411319,-1.5433422811741,0.815938880892457,2
"SF3A1_HUMAN","SF3A1@SF3A1_HUMAN",2.37851162325373,4.00898878322726,3.78659636189081,2.56071495447448,3.68929916053589,-1.19898546621189,0.958021765377654,0.6638121481873,-0.957943204038007,0.535094756684936,4
"SF3A2_HUMAN","SF3A2@SF3A2_HUMAN",3.36457243229586,3.20163386116965,3.36457243229586,4.14567745519564,4.68929916053589,-0.607486399557786,-0.862217248738737,-0.607486399557786,0.613658136125243,1.46353191172907,5
"SF3A3_HUMAN","SF3A3@SF3A3_HUMAN",3.78659636189081,3.52356195605701,3.78659636189081,4.88264304936184,3.68929916053589,-0.27186813741301,-0.75786248431514,-0.27186813741301,1.75323763672786,-0.451638877586697,2
"SF3B1_HUMAN","SF3B1@SF3B1_HUMAN",4.5909612413426,5.00450139223494,3.78659636189081,5.46923479366766,4.82781902461732,-0.233422695951553,0.432936384355221,-1.52953829717186,1.18178585229277,0.148238756475428,3
"SF3B2_HUMAN","SF3B2@SF3B2_HUMAN",4.68929916053589,4.37155886261196,4.37155886261196,4.37155886261196,4.53605290024021,1.55024573514802,-0.675647459830618,-0.675647459830618,-0.675647459830618,0.47669664434384,2
"H3BMB0_HUMAN","SF3B3@H3BMB0_HUMAN",4.48542682717024,3.52356195605701,4.5909612413426,3.56071495447448,2.94485844580754,0.949481049722495,-0.425262330787941,1.10031589321936,-0.372161484531427,-1.25237312762248,1
"SF3B4_HUMAN","SF3B4@SF3B4_HUMAN",4.5909612413426,3.78659636189081,4.10433665981474,3.15380533607904,2.37851162325373,1.14822655001188,0.213528286530855,0.582752891302076,-0.521795554778265,-1.42271217306654,1
"SF3B5_HUMAN","SF3B5@SF3B5_HUMAN",4.24031432933371,4.00898878322726,3.36457243229586,2.56071495447448,3.36457243229586,1.11515663399185,0.762978276217429,-0.218104427417748,-1.44192605537378,-0.218104427417748,1
"SF3B6_HUMAN","SF3B6@SF3B6_HUMAN",3.10433665981474,4.00898878322726,1.76553474636298,4.14567745519564,4.37155886261196,-0.349642814199202,0.494101545176331,-1.59830684047154,0.621587341074102,0.832260768420302,5
"SFI1_HUMAN","SFI1@SFI1_HUMAN",4.37155886261196,3.78659636189081,2.78659636189081,4.37155886261196,4.17791779219584,0.70972535952115,-0.168529591913903,-1.66991634807745,0.70972535952115,0.418995220949055,3
"SMBT1_HUMAN","SFMBT1@SMBT1_HUMAN",3.36457243229586,3.20163386116965,3.36457243229586,2.56071495447448,1.37851162325373,0.696805951894731,0.504557272710095,0.696805951894731,-0.251652950719258,-1.6465162257803,1
"SMBT2_HUMAN","SFMBT2@SMBT2_HUMAN",3.78659636189081,3.78659636189081,2.78659636189081,2.56071495447448,1.37851162325373,0.925991565097731,0.925991565097731,-0.0731434478828528,-0.298829470813838,-1.48001021149877,1
"1433S_HUMAN","SFN@1433S_HUMAN",1.76553474636298,3.52356195605701,3.36457243229586,3.88752527074159,2.94485844580754,-1.62859519056734,0.521413548219142,0.326974654681494,0.966528562852912,-0.186321575186213,5
"SFPQ_HUMAN","SFPQ@SFPQ_HUMAN",5.7839804136838,5.5909612413426,5.68929916053589,5.46923479366766,5.0703893278914,0.948368639058772,0.252896887418387,0.607220471363386,-0.18569843323612,-1.62278756460443,1
