"","IDs","Slide_20.B.00423_Glo_ROI_1","Slide_20.B.00423_Glo_ROI_2","Slide_20.B.00423_Glo_ROI_3","Z_scores_Slide_20.B.00423_Glo_ROI_1","Z_scores_Slide_20.B.00423_Glo_ROI_2","Z_scores_Slide_20.B.00423_Glo_ROI_3","hclust_clusters"
"PARK7_HUMAN","PARK7@PARK7_HUMAN",5.27052894238072,4.64961545906341,4.4594316186373,1.12531157241581,-0.338478626933601,-0.786832945482209,4
"PARL_HUMAN","PARL@PARL_HUMAN",3.43295940727611,3.36457243229586,4.0703893278914,-0.487277755348173,-0.662959319906923,1.1502370752551,1
"PARM1_HUMAN","PARM1@PARM1_HUMAN",4.79701297783614,4.64961545906341,6.20163386116965,-0.48918195505502,-0.661237792790815,1.15041974784584,1
"PARN_HUMAN","PARN@PARN_HUMAN",3.93545974780529,3.49825086752783,2.94485844580754,0.958709224922032,0.078011933482539,-1.03672115840457,3
"PARP1_HUMAN","PARP1@PARP1_HUMAN",3.93545974780529,4.40599235967584,4.27798474729977,-1.11402279728113,0.820098656700404,0.293924140580729,2
"PAR10_HUMAN","PARP10@PAR10_HUMAN",3.84799690655495,3.62058641045188,4.27798474729977,-0.202257376238991,-0.883411288375969,1.08566866461496,1
"PAR11_HUMAN","PARP11@PAR11_HUMAN",3.01792190799726,2.98185265328974,3.53605290024021,-0.518211776799048,-0.634534092683506,1.15274586948256,1
"PAR12_HUMAN","PARP12@PAR12_HUMAN",3.75488750216347,3.88752527074159,4.27798474729977,-0.80379775043597,-0.316036973096858,1.11983472353283,1
"PAR14_HUMAN","PARP14@PAR14_HUMAN",3.65535182861255,4.56071495447448,4.0703893278914,-0.971162029443822,1.02653686728746,-0.0553748378436381,2
"PAR15_HUMAN","PARP15@PAR15_HUMAN",3.01792190799726,2.88752527074159,3.82781902461732,-0.44461839265888,-0.70058617351596,1.14520456617484,1
"PAR16_HUMAN","PARP16@PAR16_HUMAN",4.43295940727611,4.22496636500027,4.68929916053589,-0.0692887972863774,-0.963553626263673,1.03284242355005,1
"PARP2_HUMAN","PARP2@PARP2_HUMAN",3.65535182861255,4.01792190799726,4.8923910259134,-0.838465815162734,-0.268321677599053,1.10678749276179,1
"PARP3_HUMAN","PARP3@PARP3_HUMAN",4.43295940727611,4.43295940727611,5.12515513132229,-0.577350269189625,-0.577350269189625,1.15470053837925,1
"PARP4_HUMAN","PARP4@PARP4_HUMAN",3.93545974780529,3.56071495447448,3.36457243229586,1.08669887638248,-0.205245661146676,-0.8814532152358,4
"PARP6_HUMAN","PARP6@PARP6_HUMAN",4.09592441999854,4.06177619758669,3.68929916053589,0.651392055919224,0.499995374511066,-1.15138743043029,3
"PARP8_HUMAN","PARP8@PARP8_HUMAN",3.75488750216347,3.56071495447448,4.17791779219584,-0.241721786098452,-0.85698261876339,1.09870440486184,1
"PARP9_HUMAN","PARP9@PARP9_HUMAN",4.30742852519225,3.92599941855622,3.53605290024021,0.996299139322726,0.00736108179772972,-1.00366022112046,3
"PARI_HUMAN","PARPBP@PARI_HUMAN",3.16992500144231,3.49825086752783,3.82781902461732,-0.999369977980129,-0.00125885550150818,1.00062883348164,2
"SYPM_HUMAN","PARS2@SYPM_HUMAN",2.65535182861255,3.21723071622067,3.53605290024021,-1.0783900975032,0.181695261051975,0.896694836451227,2
"PARVA_HUMAN","PARVA@PARVA_HUMAN",5.39917109381982,5.74416109557041,5.0703893278914,-0.0160357691518719,1.00792145021653,-0.991885681064662,3
"PARVB_HUMAN","PARVB@PARVB_HUMAN",3.75488750216347,3.0703893278914,3.36457243229586,1.04338952181483,-0.950068113632888,-0.0933214081819459,4
"PARVG_HUMAN","PARVG@PARVG_HUMAN",3.30742852519225,3.29278174922785,3.82781902461732,-0.553153835403288,-0.601213276925737,1.15436711232902,1
"PASD1_HUMAN","PASD1@PASD1_HUMAN",2.43295940727611,2.13750352374994,3.16992500144231,-0.276784941035363,-0.832453847038315,1.10923878807368,1
"PASK_HUMAN","PASK@PASK_HUMAN",4.49185309632967,4.46597446450407,4.76022094646651,-0.496108980844631,-0.6549443519601,1.15105333280473,1
"PATE1_HUMAN","PATE1@PATE1_HUMAN",3.65535182861255,2.78659636189081,3.68929916053589,0.543858614776857,-1.15406498592646,0.610206371149601,1
"PATE2_HUMAN","PATE2@PATE2_HUMAN",3.01792190799726,3.43295940727611,1.96347412397489,0.281341461503734,0.829192783630031,-1.11053424513377,3
"PATE3_HUMAN","PATE3@PATE3_HUMAN",2.16992500144231,2.88752527074159,4.27798474729977,-0.878807930434497,-0.209265801346662,1.08807373178116,1
"PATE4_HUMAN","PATE4@PATE4_HUMAN",2.84799690655495,2.98185265328974,2.94485844580754,-1.11258992874459,0.82389118602365,0.28869874272094,2
"INADL_HUMAN","PATJ@INADL_HUMAN",4.37155886261196,4.26303440583379,4.27798474729977,1.14533724171062,-0.699758951183905,-0.445578290526715,4
"PATL1_HUMAN","PATL1@PATL1_HUMAN",4.43295940727611,3.21723071622067,4.27798474729977,0.690478632191911,-1.14675628027375,0.456277648081842,4
"PATL2_HUMAN","PATL2@PATL2_HUMAN",3.30742852519225,2.67807190511264,3.36457243229586,0.500717793668851,-1.15144783158368,0.650730037914831,1
"PATZ1_HUMAN","PATZ1@PATZ1_HUMAN",3.65535182861255,3.49825086752783,3.53605290024021,1.12360547345023,-0.792308821296695,-0.331296652153526,4
"PAWR_HUMAN","PAWR@PAWR_HUMAN",4.88752527074159,4.43295940727611,3.68929916053589,0.910783371553923,0.159307620856494,-1.07009099241042,3
"PAX1_HUMAN","PAX1@PAX1_HUMAN",3.43295940727611,2.43295940727611,3.16992500144231,0.812168047354189,-1.1169196566772,0.304751609323014,4
"PAX2_HUMAN","PAX2@PAX2_HUMAN",4.01792190799726,4.10433665981474,3.16992500144231,0.491646580903496,0.659004168025517,-1.15065074892901,3
"PAX3_HUMAN","PAX3@PAX3_HUMAN",3.16992500144231,2.88752527074159,2.37851162325373,0.892439936570791,0.188337530850925,-1.08077746742172,3
"PAX4_HUMAN","PAX4@PAX4_HUMAN",3.43295940727611,2.29278174922785,3.95419631038688,0.242806137653684,-1.09904507111514,0.856238933461458,1
"PAX5_HUMAN","PAX5@PAX5_HUMAN",3.30742852519225,3.0703893278914,4.27798474729977,-0.382129249123163,-0.752589405114245,1.13471865423741,1
"PAX6_HUMAN","PAX6@PAX6_HUMAN",4.79701297783614,3.97269265400426,4.27798474729977,1.0744566365516,-0.903503081435468,-0.170953555116127,4
"PAX7_HUMAN","PAX7@PAX7_HUMAN",4.24031432933371,4.40599235967584,3.95419631038688,0.175652013181448,0.900536162707037,-1.07618817588849,3
"PAX8_HUMAN","PAX8@PAX8_HUMAN",5.48864353985378,4.5909612413426,4.0703893278914,1.07602691072524,-0.175212455437961,-0.900814455287273,4
"PAX9_HUMAN","PAX9@PAX9_HUMAN",3.01792190799726,3.49825086752783,3.36457243229586,-1.11194080206502,0.825582603143698,0.286358198921328,2
"PAXI1_HUMAN","PAXIP1@PAXI1_HUMAN",2.43295940727611,2.67807190511264,3.36457243229586,-0.812230722275813,-0.304666560652091,1.11689728292791,1
"PAXX_HUMAN","PAXX@PAXX_HUMAN",3.93545974780529,3.78659636189081,4.0703893278914,0.0327191828476461,-1.01595805646133,0.983238873613684,1
"PBDC1_HUMAN","PBDC1@PBDC1_HUMAN",3.65535182861255,3.67807190511264,3.82781902461732,-0.694322103991179,-0.451861858772269,1.14618396276345,1
"TOPK_HUMAN","PBK@TOPK_HUMAN",3.16992500144231,2.78659636189081,3.82781902461732,-0.173794181741772,-0.901711368932352,1.07550555067412,1
"PBLD_HUMAN","PBLD@PBLD_HUMAN",4.24031432933371,4.10433665981474,3.82781902461732,0.869763568632556,0.222867028688859,-1.09263059732142,3
"PBOV1_HUMAN","PBOV1@PBOV1_HUMAN",3.65535182861255,2.88752527074159,3.95419631038688,0.284102237775903,-1.11131085645474,0.827208618678839,1
"PB1_HUMAN","PBRM1@PB1_HUMAN",4.09592441999854,4.33628338786443,4.4594316186373,-1.08877535178591,0.211331862240648,0.877443489545262,2
"A1MJ41_HUMAN","PBX1@A1MJ41_HUMAN",4.49185309632967,4.5298209465287,4.76022094646651,-0.703114445352942,-0.441678276751048,1.14479272210398,1
"PBX2_HUMAN","PBX2@PBX2_HUMAN",4.74953426766926,5.02236781302845,4.95419631038687,-1.12093702764368,0.800520872783418,0.320416154860264,2
"PBX3_HUMAN","PBX3@PBX3_HUMAN",3.16992500144231,4.18586654531133,3.36457243229586,-0.748358189697654,1.13573671902072,-0.387378529323066,2
"PBX4_HUMAN","PBX4@PBX4_HUMAN",2.84799690655495,3.29278174922785,3.36457243229586,-1.14516123765943,0.444306284601296,0.700854953058133,2
"PBIP1_HUMAN","PBXIP1@PBIP1_HUMAN",4.37155886261196,4.5909612413426,4.95419631038687,-0.908530143030966,-0.162929982258524,1.07146012528949,1
"PYC_HUMAN","PC@PYC_HUMAN",3.65535182861255,4.10433665981474,3.53605290024021,-0.366736925290449,1.13159207589338,-0.764855150602928,3
"PCARE_HUMAN","PCARE@PCARE_HUMAN",2.65535182861255,2.67807190511264,3.16992500144231,-0.6159806179692,-0.537838224888969,1.15381884285817,1
"PHS_HUMAN","PCBD1@PHS_HUMAN",4.43295940727611,4.30012372456901,5.12515513132229,-0.420894518676116,-0.720754036360837,1.14164855503695,1
"PHS2_HUMAN","PCBD2@PHS2_HUMAN",3.54843662469604,2.88752527074159,2.37851162325373,1.04035963713714,-0.0863147830311164,-0.95404485410602,3
"PCBP1_HUMAN","PCBP1@PCBP1_HUMAN",4.84297883178833,4.33628338786443,4.27798474729977,1.14960887646821,-0.480998397068736,-0.668610479399479,4
"PCBP2_HUMAN","PCBP2@PCBP2_HUMAN",5.91169158187234,6.27052894238072,5.72519581722666,-0.207264782086477,1.08739099079217,-0.880126208705697,3
"PCBP3_HUMAN","PCBP3@PCBP3_HUMAN",3.93545974780529,3.29278174922785,3.68929916053589,0.913717864561914,-1.06828329226779,0.154565427705878,4
"PCBP4_HUMAN","PCBP4@PCBP4_HUMAN",4.74953426766926,4.78135971352466,4.37155886261196,0.50613940631189,0.645744613615703,-1.15188401992759,3
"PCCA_HUMAN","PCCA@PCCA_HUMAN",4.30742852519225,4.06177619758669,3.36457243229586,0.809967843159183,0.307732059570016,-1.1176999027292,3
"PCCB_HUMAN","PCCB@PCCB_HUMAN",3.84799690655495,3.78659636189081,4.17791779219584,-0.425299327020887,-0.71704940706384,1.14234873408473,1
"PCDH1_HUMAN","PCDH1@PCDH1_HUMAN",4.30742852519225,4.37155886261196,3.68929916053589,0.490147108861038,0.660363830901217,-1.15051093976226,3
"PCD10_HUMAN","PCDH10@PCD10_HUMAN",3.84799690655495,3.36457243229586,4.27798474729977,0.0389792411571417,-1.01891969020281,0.979940449045668,1
"PC11X_HUMAN","PCDH11X@PC11X_HUMAN",1.43295940727611,2.98185265328974,3.82781902461732,-1.08240655994991,0.192926049549169,0.889480510400739,2
"PCD12_HUMAN","PCDH12@PCD12_HUMAN",3.54843662469604,4.5298209465287,3.95419631038688,-0.93763415063871,1.05245364859678,-0.114819497958075,2
"PCD15_HUMAN","PCDH15@PCD15_HUMAN",2.65535182861255,3.0703893278914,2.94485844580754,-1.10335508459862,0.846560006965783,0.256795077632839,2
"PCD17_HUMAN","PCDH17@PCD17_HUMAN",3.75488750216347,4.01792190799726,3.36457243229586,0.129061231712155,0.92920345262085,-1.058264684333,3
"PCD18_HUMAN","PCDH18@PCD18_HUMAN",3.54843662469604,1.58496250072116,4.0703893278914,0.366649607696631,-1.13157374209287,0.764924134396242,1
"PCD19_HUMAN","PCDH19@PCD19_HUMAN",3.16992500144231,2.88752527074159,3.53605290024021,-0.0858318965079987,-0.954317557077816,1.04014945358581,1
"PCD20_HUMAN","PCDH20@PCD20_HUMAN",3.65535182861255,3.97269265400426,4.0703893278914,-1.12506092590347,0.337411750371203,0.787649175532268,2
"PCDH7_HUMAN","PCDH7@PCDH7_HUMAN",3.43295940727611,3.29278174922785,4.68929916053589,-0.483806234465499,-0.666088427672397,1.1498946621379,1
"PCDH8_HUMAN","PCDH8@PCDH8_HUMAN",3.54843662469604,3.21723071622067,2.94485844580754,1.03086045308255,-0.0648805126329986,-0.965979940449551,3
"PCDH9_HUMAN","PCDH9@PCDH9_HUMAN",3.43295940727611,3.78659636189081,3.82781902461732,-1.14948256934827,0.479781466469973,0.669701102878301,2
"PED1A_HUMAN","PCED1A@PED1A_HUMAN",3.93545974780529,3.36457243229586,4.37155886261196,0.0889700851703998,-1.04151224530265,0.952542160132248,1
"PED1B_HUMAN","PCED1B@PED1B_HUMAN",3.54843662469604,3.56071495447448,4.17791779219584,-0.594322408553103,-0.560210159846796,1.1545325683999,1
"PCF11_HUMAN","PCF11@PCF11_HUMAN",4.49185309632967,4.46597446450407,4.27798474729977,0.684644215610704,0.462939789668453,-1.14758400527915,3
"PCGF1_HUMAN","PCGF1@PCGF1_HUMAN",3.30742852519225,3.0703893278914,3.36457243229586,0.384417044141559,-1.13516538859761,0.75074834445605,1
"PCGF2_HUMAN","PCGF2@PCGF2_HUMAN",4.37155886261196,4.5298209465287,4.53605290024021,-1.15405533598589,0.543602959888431,0.610452376097459,2
"PCGF3_HUMAN","PCGF3@PCGF3_HUMAN",4.24031432933371,3.67807190511264,4.27798474729977,0.52038760165329,-1.15288498933147,0.63249738767818,1
"PCGF5_HUMAN","PCGF5@PCGF5_HUMAN",4.79701297783614,4.56071495447448,4.4594316186373,1.10425887798112,-0.259795301743634,-0.844463576237488,4
"PCGF6_HUMAN","PCGF6@PCGF6_HUMAN",3.65535182861255,3.0703893278914,3.95419631038688,0.212148562532534,-1.08905176857792,0.876903206045387,1
"PCID2_HUMAN","PCID2@PCID2_HUMAN",4.24031432933371,4.06177619758669,5.01346225980656,-0.391817795925867,-0.744760603560768,1.13657839948663,1
"CAPAM_HUMAN","PCIF1@CAPAM_HUMAN",2.65535182861255,3.92599941855622,3.68929916053589,-1.13685180325135,0.74357150700335,0.393280296248002,2
"PCKGC_HUMAN","PCK1@PCKGC_HUMAN",3.54843662469604,4.49825086752783,3.82781902461732,-0.839375410673381,1.10640940294619,-0.267033992272806,2
"PCKGM_HUMAN","PCK2@PCKGM_HUMAN",2.84799690655495,3.62058641045188,4.4594316186373,-0.986016901105639,-0.0274029281184442,1.01341982922408,2
"PAF15_HUMAN","PCLAF@PAF15_HUMAN",2.65535182861255,3.0703893278914,3.53605290024021,-0.980298989149573,-0.0383014671087409,1.01860045625831,2
"PCLO_HUMAN","PCLO@PCLO_HUMAN",2.43295940727611,2.78659636189081,3.53605290024021,-0.862085509809956,-0.23424397300396,1.09632948281392,1
"PCM1_HUMAN","PCM1@PCM1_HUMAN",4.49185309632967,4.56071495447448,4.8923910259134,-0.73061327634828,-0.409066127564508,1.13967940391279,1
"PIMT_HUMAN","PCMT1@PIMT_HUMAN",3.65535182861255,4.18586654531133,4.68929916053589,-1.00861565046947,0.0174599514373381,0.991155699032126,2
"PCMD1_HUMAN","PCMTD1@PCMD1_HUMAN",4.49185309632967,4.8073549220576,4.4594316186373,-0.490949594616581,1.15058604553105,-0.659636450914471,3
"PCMD2_HUMAN","PCMTD2@PCMD2_HUMAN",4.09592441999854,4.37155886261196,3.82781902461732,-0.00923089330926929,1.00458349262237,-0.995352599313101,3
"PCNA_HUMAN","PCNA@PCNA_HUMAN",3.01792190799726,2.78659636189081,3.95419631038688,-0.380076522770656,-0.754237322133025,1.13431384490368,1
"PCNP_HUMAN","PCNP@PCNP_HUMAN",4.97269265400426,5.24412594328373,5.12515513132229,-1.03849760844325,0.956446743310128,0.0820508651331311,2
"PCNT_HUMAN","PCNT@PCNT_HUMAN",4.01792190799726,3.15380533607904,4.27798474729977,0.34213360312845,-1.12616284291701,0.784029239788559,1
"PCX1_HUMAN","PCNX1@PCX1_HUMAN",4.16992500144231,4.22496636500027,4.17791779219584,-0.706489267318414,1.14422800034457,-0.43773873302616,2
"PCX2_HUMAN","PCNX2@PCX2_HUMAN",1.84799690655495,3.0703893278914,2.94485844580754,-1.14965957002281,0.668168709320791,0.481490860702014,2
"PCX3_HUMAN","PCNX3@PCX3_HUMAN",3.30742852519225,2.78659636189081,3.16992500144231,0.81302576226824,-1.11661275609264,0.303586993824403,4
"B5MC47_HUMAN","PCNX4@B5MC47_HUMAN",4.37155886261196,4.26303440583379,3.68929916053589,0.719001066594264,0.422981479069436,-1.1419825456637,3
"PCOC1_HUMAN","PCOLCE@PCOC1_HUMAN",3.16992500144231,3.78659636189081,4.68929916053589,-0.931760475307165,-0.124769245958758,1.05652972126592,1
"PCOC2_HUMAN","PCOLCE2@PCOC2_HUMAN",5.36806987653208,5,3.16992500144231,0.726569747875374,0.413936009147834,-1.14050575702321,3
"PCP2_HUMAN","PCP2@PCP2_HUMAN",3.43295940727611,3.36457243229586,3.53605290024021,-0.134017088185748,-0.926233402794019,1.06025049097976,1
"PCP4_HUMAN","PCP4@PCP4_HUMAN",2.43295940727611,2.43295940727611,4.27798474729977,-0.577350269189626,-0.577350269189626,1.15470053837925,1
"PC4L1_HUMAN","PCP4L1@PC4L1_HUMAN",3.01792190799726,3.36457243229586,3.16992500144231,-0.956584212584593,1.03839029694768,-0.0818060843630898,2
"NEC1_HUMAN","PCSK1@NEC1_HUMAN",3.43295940727611,2.98185265328974,3.36457243229586,0.712255168501451,-1.1432231510069,0.430967982505452,4
"PCS1N_HUMAN","PCSK1N@PCS1N_HUMAN",3.54843662469604,3.49825086752783,4.17791779219584,-0.509830084129144,-0.642333509891715,1.15216359402086,1
"NEC2_HUMAN","PCSK2@NEC2_HUMAN",3.01792190799726,3.15380533607904,3.82781902461732,-0.726870434537011,-0.413574775297217,1.14044520983423,1
"PCSK4_HUMAN","PCSK4@PCSK4_HUMAN",3.16992500144231,2.43295940727611,3.82781902461732,0.0377716650699437,-1.01835067733362,0.980579012263675,1
"PCSK5_HUMAN","PCSK5@PCSK5_HUMAN",3.30742852519225,3.62058641045188,3.82781902461732,-1.06055143717573,0.134772258642987,0.925779178532744,2
"PCSK6_HUMAN","PCSK6@PCSK6_HUMAN",3.84799690655495,3.73335434061383,3.53605290024021,0.901188326293835,0.174621559954946,-1.07580988624878,3
"PCSK7_HUMAN","PCSK7@PCSK7_HUMAN",4.09592441999854,3.92599941855622,3.36457243229586,0.784929127781617,0.3409621183822,-1.12589124616382,3
"PCSK9_HUMAN","PCSK9@PCSK9_HUMAN",1.84799690655495,2.13750352374994,3.16992500144231,-0.772996791213585,-0.35637236743354,1.12936915864713,1
"PPCT_HUMAN","PCTP@PPCT_HUMAN",3.93545974780529,2.78659636189081,3.36457243229586,0.997936923446865,-1.00205038608174,0.00411346263487082,4
"PCYOX_HUMAN","PCYOX1@PCYOX_HUMAN",4.43295940727611,4.56071495447448,4.37155886261196,-0.229209568497483,1.09470540677783,-0.865495838280343,3
"PCYXL_HUMAN","PCYOX1L@PCYXL_HUMAN",2.65535182861255,3.97269265400426,3.53605290024021,-1.09187706667833,0.871289656660481,0.220587410017849,2
"PCY1A_HUMAN","PCYT1A@PCY1A_HUMAN",3.65535182861255,3.67807190511264,4.37155886261196,-0.605030082571755,-0.549220803555358,1.15425088612711,1
"PCY1B_HUMAN","PCYT1B@PCY1B_HUMAN",3.65535182861255,3.29278174922785,3.68929916053589,0.498397864367017,-1.15125196643138,0.652854102064366,1
"HAP28_HUMAN","PDAP1@HAP28_HUMAN",3.43295940727611,3.0703893278914,4.76022094646651,-0.361459380654683,-0.76901255739177,1.13047193804645,1
"PHOS_HUMAN","PDC@PHOS_HUMAN",3.30742852519225,2.56071495447448,3.16992500144231,0.741643105140011,-1.1372901614828,0.395647056342789,4
"PDCD1_HUMAN","PDCD1@PDCD1_HUMAN",2.43295940727611,2.56071495447448,4.0703893278914,-0.64606720208042,-0.505789587460802,1.15185678954122,1
"PDC10_HUMAN","PDCD10@PDC10_HUMAN",2.65535182861255,3.62058641045188,2.94485844580754,-0.844383714291426,1.10429310130201,-0.259909387010578,2
"RRP5_HUMAN","PDCD11@RRP5_HUMAN",3.30742852519225,3.43295940727611,3.36457243229586,-0.968850833730116,1.02848060385011,-0.0596297701199989,2
"PD1L2_HUMAN","PDCD1LG2@PD1L2_HUMAN",4.01792190799726,3.21723071622067,4.17791779219584,0.414914496855015,-1.14066915910196,0.725754662246944,1
"PDCD2_HUMAN","PDCD2@PDCD2_HUMAN",4.16992500144231,4.5909612413426,4.76022094646651,-1.10904321666625,0.276102216632537,0.832941000033717,2
"PDD2L_HUMAN","PDCD2L@PDD2L_HUMAN",3.16992500144231,2.56071495447448,3.53605290024021,0.164458593112764,-1.07203484734074,0.907576254227977,1
"PDCD4_HUMAN","PDCD4@PDCD4_HUMAN",4.84297883178833,5.28169825009883,5.0703893278914,-1.01200659980488,0.987544556144856,0.0244620436600282,2
"PDCD5_HUMAN","PDCD5@PDCD5_HUMAN",4.30742852519225,4.5909612413426,4.8923910259134,-0.989647202224015,-0.0203936456370069,1.01004084786102,2
"A0A087WZ38_HUMAN","PDCD6@A0A087WZ38_HUMAN",4.16992500144231,4.49825086752783,4.27798474729977,-0.869321783022733,1.09284758855988,-0.223525805537147,2
"PDC6I_HUMAN","PDCD6IP@PDC6I_HUMAN",4.70043971814109,4.62058641045188,4.37155886261196,0.794248982352434,0.328738040935821,-1.12298702328825,3
"PDCD7_HUMAN","PDCD7@PDCD7_HUMAN",2.16992500144231,3.21723071622067,3.36457243229586,-1.14729147417663,0.460545317278269,0.686746156898363,2
"PHLP_HUMAN","PDCL@PHLP_HUMAN",2.84799690655495,3.21723071622067,3.16992500144231,-1.1466711970603,0.691059319055014,0.455611878005291,2
"PDCL2_HUMAN","PDCL2@PDCL2_HUMAN",2.84799690655495,2.88752527074159,3.16992500144231,-0.686251694640682,-0.461109167275577,1.14736086191626,1
"PDCL3_HUMAN","PDCL3@PDCL3_HUMAN",4.16992500144231,4.70597790168252,4.95419631038687,-1.09795855924288,0.239358137515519,0.858600421727362,2
"PDE10_HUMAN","PDE10A@PDE10_HUMAN",3.30742852519225,3.73335434061383,4.17791779219584,-0.992787308985981,-0.014272595945864,1.00705990493185,2
"PDE11_HUMAN","PDE11A@PDE11_HUMAN",3.16992500144231,3.36457243229586,4.27798474729977,-0.733991279515312,-0.404977547080207,1.13896882659552,1
"PDE12_HUMAN","PDE12@PDE12_HUMAN",3.75488750216347,3.88752527074159,4.37155886261196,-0.769485105390837,-0.360857544163644,1.13034264955448,1
"PDE1A_HUMAN","PDE1A@PDE1A_HUMAN",-0.15200309344505,-1,0.37851162325373,0.152199046390859,-1.06737475627063,0.915175709879767,1
"PDE1B_HUMAN","PDE1B@PDE1B_HUMAN",3.84799690655495,4.01792190799726,4.17791779219584,-1.0098793805325,0.0200606047392868,0.989818775793215,2
"PDE1C_HUMAN","PDE1C@PDE1C_HUMAN",2.43295940727611,2.13750352374994,3.82781902461732,-0.405931705368073,-0.733204317708465,1.13913602307654,1
"PDE2A_HUMAN","PDE2A@PDE2A_HUMAN",3.93545974780529,4.49825086752783,4.68929916053589,-1.11987341977699,0.316189622197685,0.803683797579299,2
"PDE3A_HUMAN","PDE3A@PDE3A_HUMAN",4.37155886261196,3.97269265400426,4.4594316186373,0.399631517832364,-1.13801669020236,0.738385172369998,1
"PDE3B_HUMAN","PDE3B@PDE3B_HUMAN",3.01792190799726,3.36457243229586,3.82781902461732,-0.94874041457948,-0.0956462129190701,1.04438662749855,1
"PDE4A_HUMAN","PDE4A@PDE4A_HUMAN",3.43295940727611,3.21723071622067,2.70043971814109,0.839685631551283,0.266594384647489,-1.10628001619877,3
"PDE4B_HUMAN","PDE4B@PDE4B_HUMAN",3.01792190799726,3.36457243229586,3.95419631038688,-0.903412482101302,-0.171097432178461,1.07450991427976,1
"PDE4C_HUMAN","PDE4C@PDE4C_HUMAN",3.30742852519225,3.15380533607904,3.95419631038688,-0.386997182497096,-0.748666407864921,1.13566359036202,1
"PDE4D_HUMAN","PDE4D@PDE4D_HUMAN",4.16992500144231,4.22496636500027,3.95419631038688,0.374271570843747,0.758877213137674,-1.13314878398141,3
"MYOME_HUMAN","PDE4DIP@MYOME_HUMAN",4.09592441999854,3.92599941855622,4.0703893278914,0.711057912511825,-1.14343598363335,0.432378071121518,4
"PDE5A_HUMAN","PDE5A@PDE5A_HUMAN",3.84799690655495,3.36457243229586,5.0703893278914,-0.280172902761427,-0.830030736601582,1.11020363936301,1
"PDE6A_HUMAN","PDE6A@PDE6A_HUMAN",2.65535182861255,4.01792190799726,3.36457243229586,-1.01338413930358,0.986055647383723,0.0273284919198541,2
