"","Dim.1","Dim.2"
"TBA3E_HUMAN",0.00891946738306032,0.000237795347344979
"TBA4A_HUMAN",0.00850969979965748,0.000859027300821536
"TBA8_HUMAN",0.00890410280578913,0.00026108895752575
"TBAL3_HUMAN",0.0067222045730244,0.00356897605335572
"TBB5_HUMAN",0.00872157783412787,0.000537807637324088
"TBB1_HUMAN",0.00722508362792511,0.00280658158807335
"TBB2A_HUMAN",0.00589704171389901,0.00481997187555771
"TBB2B_HUMAN",0.00465069289025889,0.0067095105940514
"TBB3_HUMAN",0.000782062055261033,0.0125745843291375
"TBB4A_HUMAN",0.00450337637979908,0.00693285115899388
"TBB4B_HUMAN",0.00170300745448898,0.0111783764967448
"TBB6_HUMAN",0.00901216431430923,9.72613031366946e-05
"TBB8_HUMAN",0.00528270472080057,0.00575134318401083
"TBD_HUMAN",0.00901706239356585,8.98355245535945e-05
"TBE_HUMAN",0.00907418574955569,3.23312976186899e-06
"TBG1_HUMAN",0.00111406884251912,0.0120712423534179
"TBG2_HUMAN",0.0085422864351031,0.000809624029271917
"GCP2_HUMAN",0.00203721094599383,0.010671704187134
"GCP3_HUMAN",0.00907530476523161,1.53663564549377e-06
"GCP4_HUMAN",0.00126050412194236,0.011849237786979
"GCP5_HUMAN",0.00033730881147162,0.0132488566182236
"GCP6_HUMAN",0.00149013834818628,0.0115010986839053
"EFTU_HUMAN",0.00907627342072321,6.80964841117427e-08
"TUFT1_HUMAN",0.00111970285700013,0.0120627008533976
"TULP1_HUMAN",0.00906936671696609,1.05390689106884e-05
"TULP2_HUMAN",0.00715666089731471,0.00291031450478267
"TULP3_HUMAN",0.0072607676786479,0.00275248245130321
"TULP4_HUMAN",0.000469722311360305,0.0130481099009762
"TUSC1_HUMAN",0.00821221487196313,0.0013100320904799
"TUSC2_HUMAN",0.00881486768922169,0.000396374685409709
"TUSC3_HUMAN",0.00629728027615361,0.00421318648316209
"STPAP_HUMAN",0.0080595597048795,0.00154146637541815
"TUT4_HUMAN",0.00447053187875727,0.00698264537007745
"TUT7_HUMAN",0.00667406944305231,0.00364195176455055
"TV23A_HUMAN",0.00860942014536683,0.000707845343840141
"TV23B_HUMAN",0.000429140670236582,0.0131096340751953
"TV23C_HUMAN",0.00466580438187947,0.00668660067672369
"TWF1_HUMAN",0.00515075504914538,0.00595138671015372
"TWF2_HUMAN",0.00864440588274863,0.00065480489150129
"TWST1_HUMAN",0.00833134370537663,0.00112942571531893
"TWST2_HUMAN",0.0079364830350218,0.00172805790471423
"RPA43_HUMAN",0.00318317116263967,0.00893436054935406
"PEO1_HUMAN",0.000150169571952787,0.0135325708016957
"TWSG1_HUMAN",0.00665472293021148,0.00367128222516255
"TXK_HUMAN",0.0010341389606957,0.0121924207936789
"TXLNA_HUMAN",0.00886898477969213,0.000314329967400992
"TXLNB_HUMAN",0.00860089481744122,0.000720770246482036
"TXLNG_HUMAN",0.00052812599112364,0.0129595664594276
"THIO_HUMAN",0.00890462567731979,0.000260296253281762
"THIOM_HUMAN",0.00820318458904548,0.00132372253483081
"TXD11_HUMAN",0.00414187340499446,0.00748091110400123
"TXD15_HUMAN",0.00501793622927827,0.00615274791652156
"TXD16_HUMAN",0.00886030538432339,0.000327488445421926
"TXD17_HUMAN",0.00135186351382303,0.011710731531762
"TXND2_HUMAN",0.00619566841614597,0.00436723608797643
"TXND5_HUMAN",0.00651158912908056,0.00388828155474988
"TXND8_HUMAN",0.00130811399176399,0.0117770584013175
"TXND9_HUMAN",0.000996925527538505,0.0122488385649039
"TXNIP_HUMAN",0.0090711451839264,7.84280754523117e-06
"TXNL1_HUMAN",0.00894493660569699,0.000199182495638319
"TXN4A_HUMAN",0.000324316655081922,0.0132685534976763
"TXN4B_HUMAN",0.00629682606867065,0.00421387508863834
"TRXR1_HUMAN",0.00728943937094521,0.00270901446570167
"TRXR2_HUMAN",0.00259460178805626,0.00982666662025567
"TRXR3_HUMAN",0.00894054051367024,0.000205847231815752
"TYK2_HUMAN",6.47510092783355e-05,0.0136620704075765
"TYPH_HUMAN",0.00423300231668158,0.00734275427042386
"TYSY_HUMAN",0.00837216848241177,0.00106753293264164
"TYRO_HUMAN",0.00730126688660195,0.00269108325065729
"TYRO3_HUMAN",0.00627262094045662,0.00425057149824632
"TYOBP_HUMAN",0.00906208809155218,2.15738966219373e-05
"TYRP1_HUMAN",2.35792404137892e-05,0.013724489250442
"TYSD1_HUMAN",0.00263545814334767,0.00976472596306921
"TYW1_HUMAN",0.00882208912646917,0.000385426558349722
"TYW1B_HUMAN",0.0074954622296657,0.00239667159582182
"TYW3_HUMAN",0.00893388470495074,0.00021593783248861
"TYW5_HUMAN",0.00839475868187462,0.0010332848507772
"U2AF1_HUMAN",0.00772989387996213,0.00204125931342251
"U2AF4_HUMAN",4.19443932599886e-05,0.0136966465897713
"U2AF2_HUMAN",0.00738417403864402,0.00256539109220829
"SR140_HUMAN",0.00790456699151907,0.00177644451911598
"UACA_HUMAN",0.00533897241191365,0.00566603802790846
"UAP1_HUMAN",0.00126499660213882,0.011842426920621
"UAP1L_HUMAN",0.00800379805521808,0.00162600434267406
"UBA1_HUMAN",0.0090449277873285,4.75899353397912e-05
"SAE2_HUMAN",0.00843116439922351,0.00097809162461091
"UBA3_HUMAN",0.0023109964394897,0.0102566291449711
"UBA5_HUMAN",0.0062018406202415,0.00435787866058891
"RL40_HUMAN",0.00532972826482537,0.00568005270302304
"UBA6_HUMAN",1.36690586899349e-05,0.0137395136735564
"UBA7_HUMAN",0.00847272941747532,0.000915076592356693
"UBAC1_HUMAN",0.00799270321699702,0.00164282477528196
"UBAC2_HUMAN",0.00360699488847358,0.00829181865049744
"UBAD1_HUMAN",0.00100951142730983,0.0122297575945737
"UBAD2_HUMAN",0.00764287397484766,0.00217318664939351
"UBAP1_HUMAN",0.00326394989701577,0.00881189519829082
"UBA1L_HUMAN",2.06732935076502e-05,0.0137288948382589
"UBAP2_HUMAN",0.00575373594773399,0.00503723191433351
"UBP2L_HUMAN",0.00838143195920223,0.00105348895255239
"UBS3A_HUMAN",0.0085514513886042,0.000795729416331189
"UBS3B_HUMAN",0.00739280312692945,0.00255230888270867
"UBB_HUMAN",0.0089141682633926,0.000245829126970805
"UBD_HUMAN",0.00861745900707323,0.00069565795283158
"UBE2A_HUMAN",0.00392904766871789,0.00780356753963038
"UBE2B_HUMAN",0.00189541594326329,0.0108866738189631
"UBE2C_HUMAN",0.000108715254627717,0.013595418004781
"UB2D1_HUMAN",0.000509741393727731,0.0129874385991885
"UB2D2_HUMAN",0.00837934959379506,0.00105664594198286
"UB2D3_HUMAN",0.00893643768143088,0.000212067368766751
"UB2D4_HUMAN",0.0035472810429612,0.00838234838100778
"UB2E1_HUMAN",0.00189541594326329,0.0108866738189631
"UB2E2_HUMAN",0.00481253199712055,0.00646415291185115
"UB2E3_HUMAN",0.00458006361277689,0.00681658876665454
"UBE2F_HUMAN",0.00622934274730277,0.00431618380523402
"UB2G1_HUMAN",0.00797595240960564,0.00166821999252118
"UB2G2_HUMAN",0.00192686845702945,0.0108389899431268
"UBE2H_HUMAN",0.00662034293587235,0.00372340433513146
"UBC9_HUMAN",0.00530633373286027,0.00571552020065361
"UB2J1_HUMAN",0.00607407123859348,0.00455158461921196
"UB2J2_HUMAN",9.5883445039964e-06,0.013745700278227
"UBE2K_HUMAN",0.00740265157067926,0.00253737805802364
"UB2L3_HUMAN",0.00297491114567746,0.0092500950837801
"UB2L5_HUMAN",0.00905013162918423,3.97006025263879e-05
"UB2L6_HUMAN",0.00787826711110514,0.00181631669726637
"UBC12_HUMAN",0.00836545974482717,0.00107770377661226
"UBE2N_HUMAN",0.00808555285391113,0.00150205922023061
"UE2NL_HUMAN",0.00899021370433569,0.000130539729410957
"UBE2O_HUMAN",0.000864440991901166,0.0124496929765582
"UB2Q1_HUMAN",0.000938163646344785,0.0123379250610606
"UB2Q2_HUMAN",0.00451605051777202,0.00691363641431795
"U2QL1_HUMAN",0.00349710533220258,0.00845841773367058
"UB2R2_HUMAN",0.00476903969554217,0.00653008981990594
"UBE2S_HUMAN",0.00607754265291258,0.0045463217492678
"UBE2T_HUMAN",0.00220366031495497,0.0104193570742268
"UBE2U_HUMAN",0.00871340685778925,0.000550195321948867
"UB2V1_HUMAN",0.00904346891659516,4.98016698748217e-05
"UB2V2_HUMAN",0.0083100239800112,0.00116174768311933
"UBE2W_HUMAN",0.000133050972973244,0.0135585236127905
"UBE2Z_HUMAN",0.00834707967686812,0.00110556904947852
"UBE3A_HUMAN",0.00633484069670996,0.00415624265846569
"UBE3B_HUMAN",0.00881682305656179,0.000393410232579299
"UBE3C_HUMAN",0.00408259542091655,0.00757078004273229
"UBE3D_HUMAN",0.00619566841614597,0.00436723608797643
"UBE4A_HUMAN",0.00810326749434202,0.00147520277495345
"UBE4B_HUMAN",0.00307569913137886,0.00909729452126537
"UBFD1_HUMAN",0.00180176243730904,0.0110286580871444
"UBIA1_HUMAN",0.00850599220588492,0.000864648232821324
"UBL3_HUMAN",0.00606102627052798,0.00457136156429632
"UBL4A_HUMAN",0.00516750823636206,0.00592598788495818
"UBL4B_HUMAN",0.0076611892851188,0.00214541955302212
"UBL5_HUMAN",0.00823030557834803,0.00128260550691784
"UBL7_HUMAN",0.00877520145428781,0.000456511049566258
"UBCP1_HUMAN",0.00471395775498277,0.00661359730786022
"UBN1_HUMAN",0.00108876961642483,0.0121095974802864
"UBN2_HUMAN",0.00512066620896081,0.00599700317598168
"RNF37_HUMAN",0.00112444675914517,0.0120555088164574
"UBIP1_HUMAN",0.00849768475969018,0.000877242813840009
"UBQL1_HUMAN",0.00772806744268703,0.00204402830062971
"UBQL2_HUMAN",0.0064352923462551,0.00400395200150678
"UBQL3_HUMAN",0.00422020248596074,0.00736215957275836
"UBQL4_HUMAN",0.00445289588031315,0.00700938258943963
"UBQLN_HUMAN",0.0042094865436846,0.00737840557664753
"UBR1_HUMAN",0.00658863781266309,0.00377147118186183
"UBR2_HUMAN",0.00413863690840376,0.00748581782473976
"UBR3_HUMAN",0.000371617841188596,0.0131968420948298
"UBR4_HUMAN",0.00907475658832513,2.36770433969673e-06
"UBR5_HUMAN",0.00437217007736789,0.00713176769331552
"UBR7_HUMAN",0.00797919614655976,0.00166330229496227
"UBTD1_HUMAN",0.00677522242779111,0.00348859784185263
"UBTD2_HUMAN",0.00896002201909367,0.000176312114444185
"UBF1_HUMAN",0.00151950524677803,0.0114565767243392
"UBFL1_HUMAN",0.00510290201307147,0.00602393475027208
"UBXN1_HUMAN",0.00718533778020429,0.00286683864993545
"UBX10_HUMAN",0.00822214984629779,0.00129497008029743
"UBX11_HUMAN",0.00554524840808394,0.00535331138664518
"UBX2A_HUMAN",0.00850965942483919,0.000859088511440062
"UBX2B_HUMAN",0.00901563257030843,9.20032213927525e-05
"UBXN4_HUMAN",0.00212794924954831,0.0105341395386467
"UBXN6_HUMAN",0.00706612552018399,0.0030475715047791
"UBXN7_HUMAN",0.0074954622296657,0.00239667159582182
"UBXN8_HUMAN",0.0090709305597276,8.16819055667905e-06
"UCHL1_HUMAN",0.00597583472329993,0.00470051700129977
"UCHL3_HUMAN",0.00292949681645077,0.0093189458997159
"UCHL5_HUMAN",0.00724119233465396,0.0027821598335118
"UCK1_HUMAN",0.0083738036446039,0.00106505392980185
"UCK2_HUMAN",0.00889790248319565,0.000270489014223654
"UCKL1_HUMAN",0.00672215263715923,0.00356905479120684
"UCMA_HUMAN",0.00869982684176843,0.000570783431459212
"UCN1_HUMAN",0.00799093964428464,0.00164549845608441
"UCN2_HUMAN",0.00900574122626986,0.000106999085459341
"UCN3_HUMAN",0.00588092376598951,0.0048444076402971
"UCP1_HUMAN",0.00032815090415181,0.0132627405487357
"UCP2_HUMAN",1.75020149530392e-05,0.0137337026845877
"UCP3_HUMAN",0.000522983192590627,0.0129673632469441
"UEVLD_HUMAN",0.00426895133227757,0.00728825343119494
"UFC1_HUMAN",0.00164828133319168,0.0112613445415994
"UFD1_HUMAN",0.00427718846603043,0.0072757654480074
"UFL1_HUMAN",0.00850964644915151,0.00085910818335208
"UFM1_HUMAN",0.00340152762375058,0.00860331920693333
"UFSP1_HUMAN",0.00178524746306372,0.0110536957673504
"UFSP2_HUMAN",0.00543268252024529,0.00552396794716693
"CEGT_HUMAN",0.00871492819534383,0.00054788888400889
"UGDH_HUMAN",0.00667406944305231,0.00364195176455055
"UGGG1_HUMAN",6.47510092783355e-05,0.0136620704075765
"UGGG2_HUMAN",0.00431906797219157,0.00721227363343518
"UGPA_HUMAN",0.000941188823364398,0.0123333387133218
"UD2A1_HUMAN",0.000588214059477582,0.0128684693849001
"UD2A3_HUMAN",0.00894054051367024,0.000205847231815752
"UDB10_HUMAN",0.007369666755007,0.00258738499440689
"UDB11_HUMAN",0.00892412466058771,0.000230734638461666
"UDB15_HUMAN",0.000480219555836431,0.0130321954559197
"UDB28_HUMAN",0.00391690949150039,0.00782196973602145
"UD2B7_HUMAN",0.00870886051948348,0.000557087840394149
"UD3A1_HUMAN",0.00436125330833262,0.00714831816247931
"UD3A2_HUMAN",0.0061684035964661,0.00440857117127006
"CGT_HUMAN",0.00160315266886811,0.0113297622726036
"UHMK1_HUMAN",0.0090735477628926,4.20035537233197e-06
"UHRF1_HUMAN",0.00660491147702171,0.00374679934175245
"URFB1_HUMAN",0.00414187340499446,0.00748091110400123
"UH1BL_HUMAN",0.00703899480821512,0.00308870327283066
"UHRF2_HUMAN",0.0077019959368885,0.00208355424932187
"UIMC1_HUMAN",0.00442887382210791,0.00704580145405904
"ULBP1_HUMAN",0.00686603159372807,0.00335092576179171
"ULBP2_HUMAN",0.00907040539859237,8.9643659769542e-06
"ULBP3_HUMAN",0.0090315624445424,6.78525874972773e-05
"ULK1_HUMAN",0.00799662117482313,0.00163688491890352
"ULK2_HUMAN",0.00512811659846804,0.00598570794372009
"ULK3_HUMAN",0.00502948160216015,0.00613524444665361
"ULK4_HUMAN",0.0053070687645378,0.00571440584904683
"UMAD1_HUMAN",0.00492438174491025,0.00629458206210692
"UROM_HUMAN",4.2290207148518e-05,0.0136961223154114
"UROL1_HUMAN",0.00870821680624271,0.000558063747835936
"UMPS_HUMAN",0.00755997770294077,0.00229886231291244
"U119A_HUMAN",8.83945029398367e-07,0.013758896663955
"U119B_HUMAN",0.00113599519914197,0.0120380006966612
"UN13A_HUMAN",0.0075539634642902,0.00230798025531906
"UN13B_HUMAN",0.00257213975178383,0.00986072039912378
"UN13C_HUMAN",0.00688521887829357,0.00332183670068636
"UN13D_HUMAN",0.00791195837589042,0.00176523874213912
"A0A1W2PNX8_HUMAN",0.00381722175858693,0.00797310225007069
"UN45B_HUMAN",0.00390766565972731,0.00783598393309948
"UNC50_HUMAN",0.00844662481067927,0.000954652724123912
"UNC5A_HUMAN",0.00692876600410222,0.00325581667584754
"UNC5B_HUMAN",0.00895391338909332,0.00018557315973402
"UNC5C_HUMAN",0.00220212132570101,0.0104216902731898
"UN5CL_HUMAN",0.00624326496752083,0.00429507689387001
"UNC5D_HUMAN",0.00338381937489945,0.00863016596219659
"UNC79_HUMAN",0.00907254167039293,5.72565125776562e-06
"UNC80_HUMAN",0.00729200300783848,0.00270512784016131
"UN93A_HUMAN",0.00426895133227757,0.00728825343119494
"UN93B_HUMAN",0.00729587394519052,0.00269925926960974
"UNC4_HUMAN",0.00724511500285506,0.00277621283592544
"UNG_HUMAN",0.00400628938505574,0.0076864645176393
"UNK_HUMAN",0.00665024734411187,0.00367806747906801
"UNKL_HUMAN",0.00802834499542386,0.00158878972581911
"BUP1_HUMAN",0.00875749432350408,0.000483356109772981
"RENT1_HUMAN",0.000493351479679076,0.0130122866807211
"RENT2_HUMAN",0.00124663366705383,0.0118702662190342
"REN3A_HUMAN",0.00734019286849367,0.00263206915400563
"REN3B_HUMAN",0.00907049098706544,8.8346087768464e-06
"UPK1A_HUMAN",0.00702294492126508,0.00311303585311999
"UPK1B_HUMAN",0.00906208809155218,2.15738966219373e-05
"UPK2_HUMAN",0.00817530007805321,0.00136599710689836
"UPK3A_HUMAN",0.00831855087093847,0.00114882041087422
"UPK3B_HUMAN",0.00589186122913115,0.00482782579764097
"UPP1_HUMAN",0.00763475618498434,0.00218549370016806
"UPP2_HUMAN",0.00825033446889872,0.00125224052123632
"UPP_HUMAN",0.00719026921760121,0.00285936229843359
"UQCC1_HUMAN",0.00874472829134563,0.000502710171483058
"UQCC2_HUMAN",0.00166628024989484,0.0112340571166372
"UQCC3_HUMAN",0.00896618751342025,0.000166964859464115
"QCR9_HUMAN",9.49646105430563e-05,0.0136162647965533
"QCR10_HUMAN",0.00297036540484355,0.00925698669642239
"QCR7_HUMAN",0.00112537819169343,0.0120540967094854
"QCR1_HUMAN",0.000905225965625125,0.0123878605380607
"QCR2_HUMAN",0.00192427926942605,0.0108429153050586
"UCRI_HUMAN",0.00902658121291557,7.54044300041005e-05
"QCR6L_HUMAN",0.00702585333217007,0.00310862652973457
"QCR8_HUMAN",0.00783074576293579,0.00188836187885426
"URAD_HUMAN",0.000706972353256758,0.0126884247697958
"NPA1P_HUMAN",0.00273949620443306,0.00960699809356016
"URB2_HUMAN",0.00540568259012696,0.00556490144217854
"URGCP_HUMAN",0.0089370641191332,0.000211117652065603
"RMP_HUMAN",0.000483679354323029,0.0130269501962663
"URM1_HUMAN",0.00902043853125469,8.47170996302971e-05
"HUTU_HUMAN",0.00520160064494779,0.0058743017720439
"DCUP_HUMAN",0.00544542821687879,0.00550464471531854
"HEM4_HUMAN",0.000707348852167698,0.0126878539751225
"USB1_HUMAN",0.00907508530414408,1.86935166707312e-06
"USE1_HUMAN",0.00498884371123309,0.00619685389890979
"USF1_HUMAN",0.00901997422800234,8.54210108915777e-05
"USF2_HUMAN",0.00385732131889201,0.00791230893895757
"USF3_HUMAN",0.00018766517417082,0.0134757252454433
"USH1C_HUMAN",0.00884227092699214,0.000354829752083493
"USH1G_HUMAN",0.00854986347963124,0.000798136780488743
"USH2A_HUMAN",0.00896618751342025,0.000166964859464115
"USBP1_HUMAN",0.00178290749808454,0.0110572432930062
"USO1_HUMAN",0.00871402433226651,0.000549259194028463
"UBP1_HUMAN",3.5849498740821e-05,0.0137058868112572
"UBP10_HUMAN",0.00156906514041679,0.0113814409869449
"UBP11_HUMAN",0.000607077129199022,0.0128398718527227
"UBP12_HUMAN",0.00594380187710997,0.00474908069550114
"UBP13_HUMAN",0.00400458350503176,0.00768905073290527
"UBP14_HUMAN",0.000389677482271374,0.0131694626081076
"UBP15_HUMAN",0.00646899369067697,0.00395285876505278
"UBP16_HUMAN",0.00881455964789302,0.000396841694329176
"UBP18_HUMAN",0.00043526931715413,0.0131003426830721
"UBP19_HUMAN",0.00879564548544216,0.000425516686113901
"UBP2_HUMAN",0.00838273315584677,0.00105151626128514
"UBP20_HUMAN",0.00308058720004581,0.00908988391932962
"UBP21_HUMAN",0.00458178505716788,0.00681397895488548
"UBP22_HUMAN",0.00894375327519515,0.000200976494844319
"UBP24_HUMAN",0.00475927245236082,0.00654489753971443
"Q96B65_HUMAN",0.00408754254969636,0.00756327990216387
"UBP26_HUMAN",0.000882590838861624,0.0124221767323769
"UBP27_HUMAN",0.00658863781266309,0.00377147118186183
"UBP28_HUMAN",0.000512440492065196,0.0129833466060667
"UBP29_HUMAN",0.00847847477681129,0.000906366286934214
"UBP3_HUMAN",0.00446272905995972,0.00699447490604036
"UBP30_HUMAN",0.00805289032004224,0.00155157755829036
"UBP31_HUMAN",0.0087745816954674,0.0004574506406864
"K7EKZ1_HUMAN",0.00842342976143849,0.000989817794115976
"UBP33_HUMAN",0.00846680056180153,0.000924065089107846
"UBP34_HUMAN",0.00831499867315463,0.00115420575334103
"A2RRA6_HUMAN",0.0046920400978,0.00664682577574978
"UBP36_HUMAN",0.00899185389623763,0.000128053101233002
"UBP37_HUMAN",0.000121999155499504,0.0135752788233946
"UBP38_HUMAN",0.000877191677336758,0.0124303621813901
"SNUT2_HUMAN",4.17384754433261e-05,0.0136969587733912
"UBP4_HUMAN",0.00906366297336907,1.91862824054374e-05
"UBP40_HUMAN",0.00417824225570129,0.00742577376985014
"UBP41_HUMAN",0.00369342106985625,0.00816079143490851
"UBP42_HUMAN",0.00255856144672055,0.00988130591472097
"UBP43_HUMAN",0.00905780146835623,2.80726715609541e-05
"UBP44_HUMAN",0.0029555979772162,0.00927937499233535
"UBP45_HUMAN",0.00609248117213916,0.00452367406834558
"UBP46_HUMAN",0.00264762780112921,0.00974627604027657
"UBP47_HUMAN",0.000452571159252854,0.0130741120645433
"E9PJH5_HUMAN",0.006141578331441,0.00444923986364363
"UBP49_HUMAN",0.00650106551657063,0.00390423597530918
"UBP5_HUMAN",0.00789855628024578,0.00178555711380947
"UBP50_HUMAN",0.00875965032259718,0.000480087487308644
"UBP51_HUMAN",0.00904675102862111,4.48257934317049e-05
"UBP53_HUMAN",0.00637166392759748,0.0041004164570185
"UBP54_HUMAN",0.000728012592549098,0.0126565265194544
"UBP6_HUMAN",0.00279286847394909,0.00952608256828236
"US6NL_HUMAN",0.00552279573169681,0.00538735097537235
"UBP7_HUMAN",0.00904523974403263,4.7116990478995e-05
"UBP8_HUMAN",0.000641489768662747,0.0127877002508093
"USP9X_HUMAN",0.00372463547115046,0.00811346855169854
"USP9Y_HUMAN",0.00410717731851317,0.00753351242840006
"USPL1_HUMAN",0.0090726208652465,5.60558716391725e-06
"UST_HUMAN",0.0082251938752254,0.00129035515194844
"UTF1_HUMAN",0.00701197431543403,0.00312966794205828
"UTP11_HUMAN",0.00494135724247163,0.00626884620124699
"UT14C_HUMAN",0.00890854384891852,0.000254356072811403
"UTP15_HUMAN",0.00875965032259718,0.000480087487308644
"UTP18_HUMAN",0.00057029518932867,0.0128956354545396
"UTP20_HUMAN",0.00895754895732154,0.000180061422730148
"UTP23_HUMAN",0.00874335900891528,0.000504786084838635
"UTP25_HUMAN",5.70940472646678e-06,0.0137515809809302
"SAS10_HUMAN",0.000988796226737155,0.0122611630669431
"UTP4_HUMAN",0.00717041745815411,0.00288945874285912
"UTP6_HUMAN",0.00336801773323482,0.00865412218791346
"UTRN_HUMAN",0.00515647495536377,0.00594271499316662
"UTS2_HUMAN",0.00888490754650134,0.000290190108782807
"UTS2B_HUMAN",0.00803263537939302,0.00158228524932482
"UR2R_HUMAN",0.00178290749808454,0.0110572432930062
"UTY_HUMAN",0.00678968381271573,0.00346667352482355
"UVRAG_HUMAN",7.8057578665107e-05,0.0136418968593774
"UVSSA_HUMAN",0.0086330827701133,0.000671971401656784
"UXS1_HUMAN",0.00655765169286913,0.0038184479767814
"UXT_HUMAN",0.00363037163724495,0.00825637811324337
"VAC14_HUMAN",0.00020667835552244,0.0134469001351338
"VAMP1_HUMAN",0.000918258113065846,0.0123681030298037
"VAMP2_HUMAN",0.00728490210612323,0.00271589322820744
"VAMP3_HUMAN",2.11816416537992e-07,0.0137599156507858
"VAMP4_HUMAN",0.00621625147038435,0.00433603095728543
"VAMP5_HUMAN",0.00832915168721979,0.00113274894481971
"VAMP7_HUMAN",0.00830895417532831,0.00116336957045221
"VAMP8_HUMAN",0.00381076680357244,0.00798288834461715
"VANG1_HUMAN",0.00814195399395738,0.00141655174763303
"VANG2_HUMAN",0.00102118780686626,0.0122120555108188
"VAPA_HUMAN",0.00874006362144517,0.000509782087642202
"VAPB_HUMAN",0.00226977368577964,0.0103191252838854
"SYVC_HUMAN",0.00442293882957067,0.00705479925465916
"VASH1_HUMAN",0.00615723034522256,0.00442551048266946
"VASH2_HUMAN",0.00848231460673195,0.000900544877092906
"VASN_HUMAN",0.00274808905804408,0.00959397081797535
"VASP_HUMAN",0.0056979170923474,0.00512185660886077
"VAT1_HUMAN",1.32328001165836e-05,0.0137401750674215
"VAT1L_HUMAN",0.00801584097306547,0.00160774656513634
"VAV_HUMAN",0.00894054051367024,0.000205847231815752
"VAV2_HUMAN",0.00465448608388424,0.00670375988759915
"VAV3_HUMAN",0.00239396436597181,0.0101308448488675
"VAX1_HUMAN",0.00697550793598402,0.00318495313556696
"VAX2_HUMAN",0.00906440667981712,1.80587793323391e-05
"PFD3_HUMAN",0.00900365319186161,0.000110164669431583
"VCAM1_HUMAN",0.00850201568505814,0.000870676874181255
"CSPG2_HUMAN",0.00907084035870893,8.30494064942696e-06
"VINC_HUMAN",0.00720035384693465,0.00284407340239922
"TERA_HUMAN",0.000388155819948117,0.0131717695384162
"VCIP1_HUMAN",0.00905753728626268,2.84731872793922e-05
"MT21D_HUMAN",0.00189568091556172,0.0108862721052472
"VCX1_HUMAN",0.000634967579236704,0.0127975882767102
"VCX3_HUMAN",0.000597852211424249,0.0128538573750579
"VCX3B_HUMAN",0.00345379522385158,0.00852407842598974
"VCY1_HUMAN",0.00786983103043053,0.00182910629578392
"VDAC1_HUMAN",0.00880208626940515,0.000415752075721841
"VDAC2_HUMAN",0.000911888011114492,0.0123777604820751
"VDAC3_HUMAN",0.0019995396881468,0.0107288160477355
"VDR_HUMAN",0.000192412580201434,0.013468527896405
"VEGFA_HUMAN",0.00882509727687233,0.000380866023971266
"VEGFB_HUMAN",0.00833615259907745,0.00112213514732677
"VEGFC_HUMAN",5.00086382049775e-05,0.0136844207162679
"VEGFD_HUMAN",0.000708974038361004,0.0126853900964885
"VENTX_HUMAN",0.00773152284205019,0.00203878971030835
"MELT_HUMAN",0.00358945834011082,0.0083184050976396
"VEZF1_HUMAN",0.00568633381909023,0.00513941753794512
"VEZA_HUMAN",0.00444604897328868,0.0070197629064739
"VGF_HUMAN",0.00434811875127216,0.00716823092979217
"VGLL1_HUMAN",0.0072247910895017,0.00280702509366908
"VGLL2_HUMAN",0.00882491010325803,0.000381149790268944
"VGLL3_HUMAN",0.00875292961611555,0.000490276476836932
"VGLL4_HUMAN",0.00666619143625508,0.00365389528997906
"VHL_HUMAN",0.00906926417290582,1.06945317863873e-05
"VHLL_HUMAN",0.00171042082160119,0.0111671373926294
"VILI_HUMAN",0.00436125330833262,0.00714831816247931
"VILL_HUMAN",0.00731740914947008,0.00266661062299875
"VIME_HUMAN",0.00901139029203985,9.84347667924881e-05
"VIP_HUMAN",0.00851481382624918,0.00085127413327403
"SPE39_HUMAN",0.00731770732810083,0.00266615856651412
"VIPR1_HUMAN",0.0011434987810876,0.0120266248215093
"VIPR2_HUMAN",0.00681727864625625,0.00342483812094943
"VIR_HUMAN",0.00739280312692945,0.00255230888270867
"VITRN_HUMAN",1.47734963445747e-06,0.013757997027388
"VKOR1_HUMAN",0.00900108637450534,0.000114056116742265
"VKORL_HUMAN",0.00468959345523752,0.00665053503094739
"VLDLR_HUMAN",0.00507694253557621,0.00606329085741398
"VMA21_HUMAN",0.00903870153420368,5.70293042607057e-05
"VMAC_HUMAN",0.00178290749808454,0.0110572432930062
"VMO1_HUMAN",0.00256278110567774,0.00987490866153854
"VMP1_HUMAN",0.000405491051905104,0.0131454882988823
"VN1R1_HUMAN",0.00702019344016306,0.00311720726161884
"VN1R2_HUMAN",0.0072247910895017,0.00280702509366908
"VN1R4_HUMAN",0.00899961410207879,0.000116288169038838
"VN1R5_HUMAN",8.83945029398367e-07,0.013758896663955
"VNN1_HUMAN",0.0035989656091761,0.00830399151400615
"VNN2_HUMAN",0.00798862547330784,0.00164900687650327
"VNN3_HUMAN",2.6956283768159e-05,0.0137193694524761
"VOPP1_HUMAN",0.00279286847394909,0.00952608256828236
"VPREB_HUMAN",0.00761126910611571,0.00222110150439187
"VPRE3_HUMAN",0.0072247910895017,0.00280702509366908
"VPS11_HUMAN",0.00893388470495074,0.00021593783248861
"VP13A_HUMAN",0.00809709265730158,0.00148456419404184
"VP13B_HUMAN",0.00644345533916591,0.00399157642023178
"VP13C_HUMAN",0.00763137874726942,0.00219061409600798
